ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2016.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00072,9,,Completa,Costa,Costa Norte,9.785714285714286,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,CACAO,1202,TABLETAS DE CHOCOLATE,4135.0,30.0,000,UNIDAD,24.0,0.1,0.0,000,,,,20.0,000,10.0,000,
2016.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00082,10,,Completa,Costa,Costa Norte,9.785714285714286,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CACAO,1202,TABLETAS DE CHOCOLATE,4135.0,48.0,000,UNIDAD,24.0,0.1,0.0,000,,,,48.0,000,0.0,000,
2016.0,24,TUMBES,03,ZARUMILLA,01,ZARUMILLA,00055,00054,8,,Completa,Costa,Costa Norte,8.05252100840336,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,CIRUELA AGRIA,1125,VINO,4139.0,20.0,000,LITRO,14.0,1.0,0.0,000,,,,0.0,000,20.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00285,00136,12,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHICHA,4107.0,50.0,000,LITRO,14.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00285,00154,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,0.0,500,QUINTAL,18.0,46.0,0.0,250,80.0,00,20.0,0.0,250,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00327,00004,1,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,40.0,000,LIBRA,36.0,0.45,20.0,000,1.0,00,20.0,20.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00327,00019,3,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,40.0,000,LIBRA,36.0,0.45,20.0,000,1.0,00,20.0,20.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00327,00027,4,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MANI PARA FRUTA,2204,HARINA DE MANI,8888.0,700.0,000,KILO,12.0,1.0,0.0,000,,,,700.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00327,00028,5,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,80.0,000,LIBRA,36.0,0.45,70.0,000,1.0,00,70.0,10.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00327,00045,7,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,60.0,000,LIBRA,36.0,0.45,30.0,000,1.0,00,30.0,30.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00327,00053,8,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,40.0,000,LIBRA,36.0,0.45,10.0,000,1.0,00,10.0,30.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00327,00060,9,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,27.0,000,LIBRA,36.0,0.45,7.0,000,1.0,00,7.0,20.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00327,00068,10,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,53.0,000,LIBRA,36.0,0.45,48.0,000,1.0,00,48.0,5.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00327,00090,13,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,40.0,000,LIBRA,36.0,0.45,20.0,000,1.0,00,20.0,20.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00034,4,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,1250.0,000,UNIDAD,24.0,0.2,1000.0,000,1.0,20,1200.0,250.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00047,5,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,1710.0,000,UNIDAD,24.0,0.2,1660.0,000,1.0,20,1992.0,50.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00047,5,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,MORON,4124.0,25.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,5.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00047,5,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,25.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,5.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00054,6,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,250.0,000,UNIDAD,24.0,0.2,200.0,000,1.0,20,240.0,50.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00063,7,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,35.0,000,UNIDAD,24.0,0.2,30.0,000,1.0,20,36.0,5.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00074,8,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,3600.0,000,UNIDAD,24.0,0.2,3100.0,000,1.0,20,3720.0,300.0,000,200.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00093,10,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,TRIGO MOTE,4137.0,5.0,000,KILO,12.0,1.0,0.0,000,,,,3.0,000,2.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00093,10,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,1800.0,000,UNIDAD,24.0,0.2,800.0,000,1.0,20,960.0,500.0,000,500.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00093,10,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,25.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,5.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00112,11,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,12.0,500,KILO,12.0,1.0,0.0,000,,,,10.0,500,2.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00019,2,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,200.0,000,KILO,12.0,1.0,0.0,000,,,,200.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00019,2,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,200.0,000,KILO,12.0,1.0,0.0,000,,,,200.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00025,3,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,120.0,000,KILO,12.0,1.0,0.0,000,,,,120.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00025,3,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,200.0,000,KILO,12.0,1.0,0.0,000,,,,200.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00061,5,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,100.0,000,KILO,12.0,1.0,0.0,000,,,,100.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00075,7,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00091,9,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00014,2,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,100.0,000,KILO,12.0,1.0,0.0,000,,,,100.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00064,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00427,00029,3,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,28.0,000,KILO,12.0,1.0,0.0,000,,,,28.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00427,00053,5,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,36.0,000,KILO,12.0,1.0,0.0,000,,,,36.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00427,00067,7,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00033,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,000,QUINTAL,18.0,50.0,0.0,000,,,,4.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00079,9,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00102,12,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00130,14,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00436,00007,1,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,250.0,000,KILO,12.0,1.0,0.0,000,,,,250.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00436,00014,2,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00436,00024,3,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00436,00024,3,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00436,00036,4,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,500.0,000,KILO,12.0,1.0,0.0,000,,,,500.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00436,00050,7,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00436,00050,7,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,450.0,000,KILO,12.0,1.0,0.0,000,,,,450.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00436,00055,8,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,550.0,000,KILO,12.0,1.0,0.0,000,,,,500.0,000,50.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00436,00070,10,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,600.0,000,KILO,12.0,1.0,0.0,000,,,,600.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00436,00075,11,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,100.0,000,KILO,12.0,1.0,0.0,000,,,,100.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00436,00089,13,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,250.0,000,KILO,12.0,1.0,0.0,000,,,,250.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,02,FRIAS,00460,00007,1,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,16.0,000,QUINTAL,18.0,46.0,10.0,000,80.0,00,800.0,4.0,000,2.0,000,
2016.0,20,PIURA,02,AYABACA,02,FRIAS,00460,00024,3,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,110.0,000,QUINTAL,18.0,46.0,100.0,000,80.0,00,8000.0,8.0,000,2.0,000,
2016.0,20,PIURA,02,AYABACA,02,FRIAS,00460,00058,8,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,1280.0,000,LITRO,14.0,1.0,1280.0,000,1.0,70,2176.0,0.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00005,1,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,QUINTAL,18.0,46.0,0.0,000,,,,1.0,500,0.0,500,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00016,3,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,QUINTAL,18.0,46.0,0.0,000,,,,1.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00026,4,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00040,5,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,QUINTAL,18.0,46.0,0.0,000,,,,1.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00073,10,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,QUINTAL,18.0,46.0,0.0,000,,,,1.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00094,12,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,QUINTAL,18.0,46.0,0.0,000,,,,1.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00534,00003,1,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,QUINTAL,18.0,46.0,0.0,000,,,,1.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00534,00026,3,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,QUINTAL,18.0,46.0,0.0,000,,,,1.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00534,00055,5,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,QUINTAL,18.0,46.0,0.0,000,,,,1.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00534,00130,12,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,500,LATA,13.0,18.0,0.0,000,,,,4.0,500,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00535,00094,10,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,180.0,000,KILO,12.0,1.0,0.0,000,,,,180.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00535,00105,11,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,15.0,000,ARROBA,1.0,11.5,0.0,000,,,,15.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00535,00121,13,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,40.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00535,00131,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00542,00003,1,,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHICHA,4107.0,105.0,000,LITRO,14.0,1.0,0.0,000,,,,50.0,000,55.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00560,00014,2,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,60.0,000,LITRO,14.0,1.0,60.0,000,3.0,00,180.0,0.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00560,00031,4,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,45.0,000,LITRO,14.0,1.0,45.0,000,3.0,00,135.0,0.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00567,00062,6,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,5.0,000,LATA,13.0,16.0,5.0,000,50.0,00,250.0,0.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00567,00077,8,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,6.0,000,LATA,13.0,16.0,6.0,000,50.0,00,300.0,0.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00571,00019,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,25.0,000,LATA,13.0,16.0,20.0,000,37.0,50,750.0,5.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00571,00028,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,8.0,000,UNIDAD,24.0,0.2,4.0,000,1.0,20,5.0,4.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00571,00035,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMARILLO DURO,2107,CHOCHOCA,4108.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2016.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00571,00035,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103.0,75.0,000,LATA,13.0,15.0,75.0,000,64.0,00,4800.0,0.0,000,0.0,000,
