ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,Dominio,FACTOR,CODIGO,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2015.0,24,TUMBES,01,TUMBES,02,CORRALES,00010,00019,0001,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,1.0,0.0,0.0,12,100.0,Manual?,Pozo,
2015.0,24,TUMBES,01,TUMBES,02,CORRALES,00010,00019,0001,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,1.0,0.0,0.0,03,15.0,Manual?,Pozo,
2015.0,24,TUMBES,01,TUMBES,02,CORRALES,00010,00019,0001,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,0.0,2.0,0.0,06,5000.0,Manual?,Pozo,
2015.0,24,TUMBES,01,TUMBES,02,CORRALES,00010,00019,0001,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,2.0,0.0,0.0,06,2500.0,Manual?,Pozo,
2015.0,20,PIURA,05,PAITA,05,LA HUACA,00094,00024,0003,EMPRESAS,Completa,COSTA,,7.59898,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,1.0,0.0,0.0,20,50.0,Manual?,Red pública,
2015.0,20,PIURA,05,PAITA,04,COLAN,00110,00085,0001,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,18.0,0.0,7.0,20,540000.0,Manual?,Cisterna,
2015.0,20,PIURA,05,PAITA,04,COLAN,00110,00089,0002,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,16.0,0.0,6.0,40,480000.0,Manual?,Cisterna,
2015.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00135,00106,0002,EMPRESAS,Completa,COSTA,,7.59898,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,12.0,0.0,5.0,90,200.0,Manual?,Red pública,
2015.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00135,00106,0002,EMPRESAS,Completa,COSTA,,7.59898,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,1.0,0.0,0.0,05,200.0,Manual?,Red pública,
2015.0,20,PIURA,06,SULLANA,01,SULLANA,00240,00054,0008,GRANJAS Y ESTABLOS,Completa,COSTA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,Centro de engorde vacuno?,pase,pase,pase,pase,Centro de engorde vacuno,23.0,22.0,2.0,00,2000.0,Manual?,Otro,
2015.0,20,PIURA,06,SULLANA,01,SULLANA,00240,00055,0009,GRANJAS AVÍCOLAS,Completa,COSTA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,2.0,0.0,0.0,70,5000.0,Manual?,Cisterna,
2015.0,20,PIURA,06,SULLANA,01,SULLANA,00240,00055,0009,GRANJAS AVÍCOLAS,Completa,COSTA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,1.0,0.0,0.0,30,2000.0,Manual?,Cisterna,
2015.0,20,PIURA,04,MORROPON,04,LA MATANZA,00896,00003,0003,EMPRESAS,Completa,COSTA,,7.59898,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,Centro de engorde vacuno?,pase,pase,pase,pase,Centro de engorde vacuno,4.0,0.0,2.0,00,1000.0,Manual?,Pozo,
2015.0,20,PIURA,01,PIURA,01,PIURA,01031,00006,0001,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,Centro de engorde vacuno?,pase,pase,pase,pase,Centro de engorde vacuno,5.0,0.0,1.0,00,350.0,Manual?,Río/riachuelo,
2015.0,20,PIURA,01,PIURA,01,PIURA,01045,00076,0006,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,82.0,0.0,18.0,04,2460000.0,Automatico?,Red pública,
2015.0,20,PIURA,01,PIURA,05,CATACAOS,01052,00123,0002,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,12.0,3.0,1.0,85,210000.0,Manual?,Pozo,
2015.0,20,PIURA,01,PIURA,05,CATACAOS,01052,00124,0003,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,1.0,13.0,0.0,03,159.0,Manual?,Red pública,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01514,00018,0002,GRANJAS AVÍCOLAS,Completa,COSTA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de reproductores padres de postura,1.0,0.0,0.0,10,4500.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,02,FERREÑAFE,04,MANUEL ANTONIO MESONES MURO,01671,00112,0001,EMPRESAS,Completa,COSTA,,7.59898,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,8.0,2.0,0.0,04,100.0,Manual?,Otro,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,20,TUMAN,01696,00114,0001,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,2.0,0.0,0.0,16,42.0,Manual?,Red pública,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,20,TUMAN,01698,00114,0003,GRANJAS AVÍCOLAS,Completa,COSTA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,4.0,4.0,3.0,00,20000.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,15,SAÑA,01744,00087,0001,GRANJAS AVÍCOLAS,Completa,COSTA,,6.91429,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,0.0,3.0,0.0,12,8000.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01753,00149,0001,GRANJAS AVÍCOLAS,Completa,COSTA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,3.0,2.0,3.0,00,50000.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00015,0001,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,2.0,8.0,0.0,11,20.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00015,0001,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,8.0,0.0,0.0,02,40.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00022,0003,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,10.0,0.0,0.0,01,32.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00022,0003,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,5.0,0.0,0.0,01,140.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00022,0003,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,1.0,0.0,0.0,01,100.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00023,0003,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,3.0,0.0,0.0,30,40.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00107,0005,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,1.0,0.0,0.0,06,40.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00107,0005,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,02,500.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,01761,00074,0001,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Centro de engorde vacuno?,pase,pase,pase,pase,Establo lechero,1.0,0.0,0.0,08,30.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,01761,00074,0001,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Centro de engorde vacuno?,pase,pase,pase,pase,Centro de engorde vacuno,1.0,0.0,0.0,12,30.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,01761,00087,0002,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,1.0,0.0,0.0,05,25.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,01761,00088,0003,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,46.0,56.0,0.0,04,500.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,01768,00089,0001,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,15.0,0.0,0.0,68,314.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,01768,00127,0002,GRANJAS Y ESTABLOS,Completa,COSTA,,1.02609,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,9.0,0.0,1.0,50,2000.0,Manual?,Pozo,
2015.0,14,LAMBAYEQUE,01,CHICLAYO,07,LAGUNAS,01800,00118,0001,EMPRESAS,Completa,COSTA,,7.59898,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,5.0,0.0,0.0,80,25.0,Manual?,Pozo,
2015.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02384,00143,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,02,2000.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02760,00104,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,02,700.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,04,CHOTA,08,CONCHAN,02876,00006,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,02,3000.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,04,CHOTA,08,CONCHAN,02876,00023,0002,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,01,500.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03870,00244,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,02,700.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03886,00002,0002,EMPRESAS,Completa,SIERRA,,7.59898,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,01,200.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,01,CAJAMARCA,08,LOS BAÑOS DEL INCA,03983,00045,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,1.0,0.0,0.0,80,70.0,Manual?,Manantial,
2015.0,06,CAJAMARCA,01,CAJAMARCA,08,LOS BAÑOS DEL INCA,03983,00045,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,01,300.0,Manual?,Manantial,
2015.0,06,CAJAMARCA,01,CAJAMARCA,06,JESUS,04176,00053,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,2.0,20.0,0.0,20,600.0,Manual?,Manantial,
2015.0,06,CAJAMARCA,01,CAJAMARCA,06,JESUS,04193,00006,0002,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,01,150.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,01,CAJAMARCA,06,JESUS,04194,00131,0002,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,2.0,0.0,0.0,03,800.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,01,CAJAMARCA,07,LLACANORA,04213,00112,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,2.0,2.0,0.0,20,80.0,Manual?,Pozo,
2015.0,06,CAJAMARCA,01,CAJAMARCA,07,LLACANORA,04213,00112,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,01,400.0,Manual?,Pozo,
2015.0,06,CAJAMARCA,01,CAJAMARCA,09,MAGDALENA,04255,00079,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,4.0,0.0,0.0,25,70.0,Manual?,Manantial,
2015.0,06,CAJAMARCA,01,CAJAMARCA,09,MAGDALENA,04255,00079,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,10.0,0.0,0.0,15,200.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,01,CAJAMARCA,04,COSPAN,04290,00119,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,4.0,0.0,320.0,00,7333.0,Manual?,Manantial,
2015.0,06,CAJAMARCA,03,CELENDIN,06,JOSE GALVEZ,04638,00082,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,pase,pase,pase,pase,Establo lechero,2.0,0.0,0.0,04,2.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,03,CELENDIN,06,JOSE GALVEZ,04638,00082,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,pase,pase,pase,pase,Centro de engorde vacuno,1.0,0.0,0.0,01,20.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,10,SAN MARCOS,04,GREGORIO PITA,04696,00078,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,4.0,0.0,0.0,10,50.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,10,SAN MARCOS,04,GREGORIO PITA,04696,00078,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,2.0,0.0,0.0,04,1200.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,10,SAN MARCOS,01,PEDRO GALVEZ,04778,00110,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,1.0,0.0,0.0,06,15.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,10,SAN MARCOS,01,PEDRO GALVEZ,04778,00110,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,3.0,0.0,0.0,07,2100.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,10,SAN MARCOS,01,PEDRO GALVEZ,04778,00110,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,0.0,1.0,0.0,02,800.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04946,00074,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,4.0,0.0,0.0,20,32.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04946,00074,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,2.0,0.0,0.0,04,800.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04965,00055,0002,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,2.0,0.0,0.0,05,2000.0,Manual?,Red pública,
2015.0,06,CAJAMARCA,02,CAJABAMBA,04,SITACOCHA,04983,00034,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,1.0,0.0,0.0,25,150.0,Manual?,Manantial,
2015.0,06,CAJAMARCA,02,CAJABAMBA,04,SITACOCHA,04983,00034,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,05,4000.0,Manual?,Manantial,
2015.0,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,05291,00005,0001,EMPRESAS,Completa,SELVA,,7.59898,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,8.0,0.0,0.0,02,50.0,Manual?,Río/riachuelo,
2015.0,01,AMAZONAS,03,BONGARA,07,JAZAN,05393,00088,0001,GRANJAS Y ESTABLOS,Completa,SELVA,,1.02609,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,9.0,0.0,1.0,30,8470.0,Manual?,Manantial,
2015.0,01,AMAZONAS,01,CHACHAPOYAS,01,CHACHAPOYAS,05494,00135,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,2.0,0.0,0.0,06,3600.0,Manual?,Red pública,
2015.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,01,SAN NICOLAS,05551,00030,0001,GRANJAS Y ESTABLOS,Completa,SELVA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,19.0,1.0,0.0,71,100.0,Manual?,Red pública,
2015.0,16,LORETO,04,MARISCAL RAMÓN CASTILLA,02,PEBAS,06030,00111,0001,GRANJAS AVÍCOLAS,Completa,SELVA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,1.0,1.0,0.0,02,1000.0,Manual?,Pozo,
2015.0,16,LORETO,06,UCAYALI,02,INAHUAYA,06192,00027,0001,GRANJAS AVÍCOLAS,Completa,SELVA,,6.91429,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,3.0,0.0,0.0,02,300.0,Manual?,Red pública,
2015.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00131,0001,GRANJAS AVÍCOLAS,Completa,SELVA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,0.0,1.0,0.0,01,2000.0,Manual?,Pozo,
2015.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00143,0003,GRANJAS AVÍCOLAS,Completa,SELVA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,1.0,2.0,0.0,01,450.0,Manual?,Pozo,
2015.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06373,00035,0001,GRANJAS AVÍCOLAS,Completa,SELVA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,5.0,6.0,1.0,04,176000.0,Manual?,Red pública,
2015.0,22,SAN MARTÍN,01,MOYOBAMBA,02,CALZADA,06386,00055,0002,GRANJAS AVÍCOLAS,Completa,SELVA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,22.0,0.0,2.0,00,20000.0,Automatico?,Río/riachuelo,
2015.0,22,SAN MARTÍN,01,MOYOBAMBA,02,CALZADA,06386,00055,0002,GRANJAS AVÍCOLAS,Completa,SELVA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,94.0,12.0,16.0,00,1756000.0,Automatico?,Pozo,
2015.0,22,SAN MARTÍN,01,MOYOBAMBA,02,CALZADA,06386,00055,0002,GRANJAS AVÍCOLAS,Completa,SELVA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,6.0,0.0,1.0,00,218000.0,Automatico?,Río/riachuelo,
2015.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06539,00028,0001,GRANJAS AVÍCOLAS,Completa,SELVA,,6.91429,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,5.0,4.0,0.0,02,120.0,Manual?,Pozo,
2015.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06539,00028,0001,GRANJAS AVÍCOLAS,Completa,SELVA,,6.91429,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,0.0,3.0,0.0,12,12000.0,Manual?,Pozo,
2015.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00112,0002,GRANJAS Y ESTABLOS,Completa,SELVA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,2.0,0.0,0.0,50,150.0,Manual?,Río/riachuelo,
2015.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00126,0002,GRANJAS Y ESTABLOS,Completa,SELVA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,2.0,0.0,0.0,30,150.0,Manual?,Río/riachuelo,
