ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2016.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,03,CANOAS DE PUNTA SAL,00001,00018,1,,Completa,Costa,Costa Norte,16.357142857142858,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2016.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,03,CANOAS DE PUNTA SAL,00001,00063,4,,Completa,Costa,Costa Norte,16.357142857142858,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20.0,2.0,0.0,000,,,,10.0,000,0.0,000,
2016.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,03,CANOAS DE PUNTA SAL,00001,00095,7,,Completa,Costa,Costa Norte,16.357142857142858,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,20.0,000,TERCIO,20.0,20.0,0.0,000,,,,0.0,000,20.0,000,
2016.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00006,1,,Completa,Costa,Costa Norte,8.571428571428571,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,480.0,000,TERCIO,20.0,35.0,0.0,000,,,,430.0,000,50.0,000,
2016.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00016,2,,Completa,Costa,Costa Norte,8.571428571428571,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,200.0,000,TERCIO,20.0,30.0,0.0,000,,,,150.0,000,50.0,000,
2016.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00090,10,,Completa,Costa,Costa Norte,8.571428571428571,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,660.0,000,TERCIO,20.0,35.0,0.0,000,,,,600.0,000,60.0,000,
2016.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00121,14,,Completa,Costa,Costa Norte,8.571428571428571,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,150.0,000,TERCIO,20.0,25.0,0.0,000,,,,140.0,000,10.0,000,
2016.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00108,11,,Completa,Costa,Costa Norte,9.071428571428571,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,150.0,000,TERCIO,20.0,30.0,100.0,000,2.0,00,200.0,0.0,000,50.0,000,
2016.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00054,3,,Completa,Costa,Costa Norte,16.615384615384613,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,200.0,000,TERCIO,20.0,30.0,0.0,000,,,,200.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,02,CORRALES,00012,00024,4,,Completa,Costa,Costa Norte,8.671945701357467,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,PANCA DE CHOCLO,4129.0,1.0,000,LOTE,37.0,1000.0,1.0,000,120.0,00,120.0,0.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,02,CORRALES,00016,00047,7,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,PANCA DE CHOCLO,4129.0,4.0,000,TONELADA,22.0,1000.0,4.0,000,12.0,50,50.0,0.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,02,CORRALES,00016,00058,8,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,4000.0,000,KILO,12.0,1.0,2000.0,000,0.0,02,40.0,0.0,000,2000.0,000,
2016.0,24,TUMBES,01,TUMBES,02,CORRALES,00018,00016,4,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,6.0,000,CARGA,9.0,60.0,0.0,000,,,,0.0,000,6.0,000,
2016.0,24,TUMBES,01,TUMBES,02,CORRALES,00018,00074,13,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20.0,30.0,0.0,000,,,,0.0,000,10.0,000,
2016.0,24,TUMBES,01,TUMBES,02,CORRALES,00019,00012,2,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,400.0,000,KILO,12.0,1.0,0.0,000,,,,400.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,02,CORRALES,00019,00045,8,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,120.0,000,KILO,12.0,1.0,120.0,000,0.0,50,60.0,0.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,02,CORRALES,00020,00027,6,,Completa,Costa,Costa Norte,8.05252100840336,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,20.0,000,CARGA,9.0,60.0,0.0,000,,,,20.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,02,CORRALES,00021,00003,1,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,40.0,000,TERCIO,20.0,30.0,20.0,000,3.0,00,60.0,3.0,000,17.0,000,
2016.0,24,TUMBES,01,TUMBES,02,CORRALES,00021,00095,14,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,50.0,000,CARGA,9.0,50.0,25.0,000,3.0,00,75.0,5.0,000,20.0,000,
2016.0,24,TUMBES,01,TUMBES,01,TUMBES,00027,00012,3,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,1.0,000,LOTE,37.0,500.0,1.0,000,15.0,00,15.0,0.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,01,TUMBES,00027,00019,4,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,80.0,000,TERCIO,20.0,40.0,0.0,000,,,,0.0,000,80.0,000,
2016.0,24,TUMBES,01,TUMBES,01,TUMBES,00027,00028,5,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,200.0,000,TERCIO,20.0,30.0,0.0,000,,,,0.0,000,200.0,000,
2016.0,24,TUMBES,01,TUMBES,01,TUMBES,00027,00083,14,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,4.0,000,CAMIONADA,8.0,3000.0,0.0,000,,,,0.0,000,4.0,000,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00034,00056,7,,Completa,Costa,Costa Norte,8.142857142857144,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,150.0,000,CARGA,9.0,100.0,40.0,000,5.0,00,200.0,40.0,000,70.0,000,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00035,00021,4,,Completa,Costa,Costa Norte,8.671945701357464,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,PANCA DE CHOCLO,4129.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00036,00056,11,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,90.0,000,TERCIO,20.0,30.0,90.0,000,4.0,00,360.0,0.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00036,00072,14,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,360.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,360.0,000,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00038,00026,4,,Completa,Costa,Costa Norte,8.05252100840336,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,50.0,000,CARGA,9.0,50.0,50.0,000,3.0,00,150.0,0.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00038,00082,12,,Completa,Costa,Costa Norte,8.05252100840336,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,50.0,000,CARGA,9.0,50.0,50.0,000,3.0,00,150.0,0.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00008,1,,Completa,Costa,Costa Norte,8.071428571428571,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,35.0,000,TERCIO,20.0,20.0,35.0,000,2.0,00,70.0,0.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00076,10,,Completa,Costa,Costa Norte,8.071428571428571,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20.0,30.0,0.0,000,,,,0.0,000,10.0,000,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00040,00047,7,,Completa,Costa,Costa Norte,8.928571428571429,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,1000.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,1000.0,000,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00042,00065,6,,Completa,Costa,Costa Norte,13.928571428571429,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,400.0,000,TERCIO,20.0,40.0,0.0,000,,,,400.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00073,11,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,50.0,000,TERCIO,20.0,20.0,0.0,000,,,,20.0,000,30.0,000,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00088,12,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20.0,10.0,0.0,000,,,,10.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00103,14,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,15.0,000,TERCIO,20.0,11.0,0.0,000,,,,15.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00029,4,,Completa,Costa,Costa Norte,9.785714285714286,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,40.0,000,CARGA,9.0,25.0,40.0,000,4.0,00,160.0,0.0,000,0.0,000,
2016.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00061,8,,Completa,Costa,Costa Norte,9.785714285714286,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,100.0,000,TERCIO,20.0,40.0,0.0,000,,,,50.0,000,50.0,000,
2016.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00132,14,,Completa,Costa,Costa Norte,9.785714285714286,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,25.0,000,TERCIO,20.0,30.0,0.0,000,,,,0.0,000,25.0,000,
2016.0,24,TUMBES,03,ZARUMILLA,04,PAPAYAL,00065,00015,3,,Completa,Costa,Costa Norte,9.076923076923077,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,100.0,000,TERCIO,20.0,15.0,0.0,000,,,,20.0,000,80.0,000,
2016.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00143,00079,9,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,100.0,000,KILO,12.0,1.0,0.0,000,,,,100.0,000,0.0,000,
2016.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00143,00093,10,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,160.0,000,KILO,12.0,1.0,0.0,000,,,,160.0,000,0.0,000,
2016.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00145,00027,4,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1250.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,1250.0,000,
2016.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00145,00041,6,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,312.0,500,KILO,12.0,1.0,0.0,000,,,,0.0,000,312.0,500,
2016.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00145,00049,7,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,325.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,325.0,000,
2016.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00145,00097,14,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,4375.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,4375.0,000,
2016.0,20,PIURA,06,SULLANA,07,QUERECOTILLO,00191,00074,8,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1875.0,000,KILO,12.0,1.0,0.0,000,,,,1000.0,000,875.0,000,
2016.0,20,PIURA,06,SULLANA,07,QUERECOTILLO,00191,00081,9,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,144.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,144.0,000,
2016.0,20,PIURA,06,SULLANA,07,QUERECOTILLO,00191,00086,10,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,850.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,850.0,000,
2016.0,20,PIURA,02,AYABACA,10,SUYO,00264,00012,1,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,25.0,000,QUINTAL,18.0,50.0,0.0,000,,,,0.0,000,25.0,000,
2016.0,20,PIURA,02,AYABACA,10,SUYO,00264,00019,2,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,10.0,000,QUINTAL,18.0,50.0,10.0,000,6.0,00,60.0,0.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,10,SUYO,00264,00041,3,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,12.0,000,QUINTAL,18.0,50.0,0.0,000,,,,0.0,000,12.0,000,
2016.0,20,PIURA,02,AYABACA,10,SUYO,00264,00059,4,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,7.0,000,QUINTAL,18.0,50.0,0.0,000,,,,7.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,10,SUYO,00264,00084,5,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,70.0,000,QUINTAL,18.0,50.0,0.0,000,,,,70.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,10,SUYO,00264,00103,6,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,13.0,000,QUINTAL,18.0,50.0,0.0,000,,,,13.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,10,SUYO,00264,00128,7,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,7.0,000,QUINTAL,18.0,50.0,0.0,000,,,,7.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,10,SUYO,00264,00147,8,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,28.0,000,QUINTAL,18.0,50.0,0.0,000,,,,28.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,10,SUYO,00264,00170,9,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,8.0,000,QUINTAL,18.0,50.0,0.0,000,,,,8.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,10,SUYO,00264,00248,12,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,5.0,000,QUINTAL,18.0,50.0,0.0,000,,,,0.0,000,5.0,000,
2016.0,20,PIURA,02,AYABACA,10,SUYO,00264,00250,13,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,60.0,000,QUINTAL,18.0,50.0,0.0,000,,,,0.0,000,60.0,000,
2016.0,20,PIURA,02,AYABACA,09,SICCHEZ,00280,00004,1,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,9.0,000,QUINTAL,18.0,50.0,0.0,000,,,,0.0,000,9.0,000,
2016.0,20,PIURA,02,AYABACA,09,SICCHEZ,00280,00036,3,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,69.0,000,QUINTAL,18.0,50.0,0.0,000,,,,0.0,000,69.0,000,
2016.0,20,PIURA,02,AYABACA,09,SICCHEZ,00280,00038,4,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,5.0,000,ARROBA,1.0,11.5,0.0,000,,,,0.0,000,5.0,000,
2016.0,20,PIURA,02,AYABACA,09,SICCHEZ,00280,00091,8,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,1.0,000,QUINTAL,18.0,50.0,0.0,000,,,,0.0,000,1.0,000,
2016.0,20,PIURA,02,AYABACA,09,SICCHEZ,00280,00105,9,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,10.0,000,QUINTAL,18.0,50.0,0.0,000,,,,10.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,09,SICCHEZ,00280,00119,10,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,22.0,000,QUINTAL,18.0,50.0,0.0,000,,,,22.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,09,SICCHEZ,00280,00135,11,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,10.0,000,QUINTAL,18.0,50.0,0.0,000,,,,0.0,000,10.0,000,
2016.0,20,PIURA,02,AYABACA,09,SICCHEZ,00280,00140,12,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,28.0,000,QUINTAL,18.0,50.0,0.0,000,,,,0.0,000,28.0,000,
2016.0,20,PIURA,02,AYABACA,09,SICCHEZ,00280,00143,13,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,7.0,000,QUINTAL,18.0,50.0,0.0,000,,,,0.0,000,7.0,000,
2016.0,20,PIURA,02,AYABACA,09,SICCHEZ,00280,00153,14,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,29.0,000,QUINTAL,18.0,50.0,0.0,000,,,,0.0,000,29.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00285,00136,12,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,PANCA DE CHOCLO,4129.0,1.0,000,QUINTAL,18.0,46.0,0.0,000,,,,1.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00285,00144,13,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00285,00154,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2500.0,000,KILO,12.0,1.0,0.0,000,,,,2500.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00041,4,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,PANCA DE CHOCLO,4129.0,3.0,000,LIBRA,36.0,0.45,0.0,000,,,,3.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00089,8,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,PANCA DE CHOCLO,4129.0,1.0,000,QUINTAL,18.0,50.0,0.0,000,,,,1.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00103,9,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,10.0,000,SAQUILLO,78.0,10.0,0.0,000,,,,10.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00111,11,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00141,13,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,PANCA DE CHOCLO,4129.0,2.0,000,QUINTAL,18.0,50.0,0.0,000,,,,2.0,000,0.0,000,
