ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,Dominio,FACTOR,CODIGO,P102_1,P102_2,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2015.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00001,0001,,Completa,Costa,COSTA NORTE,8.5714285714,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,25.0,00,UNIDAD,24.0,1.0,0.0,00,,,,15.0,00,10.0,00,
2015.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00091,0012,,Completa,Costa,COSTA NORTE,8.5714285714,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,5.0,00,UNIDAD,24.0,1.0,0.0,00,,,,5.0,00,0.0,00,
2015.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00105,0013,,Completa,Costa,COSTA NORTE,8.5714285714,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,12.0,00,UNIDAD,24.0,0.5,0.0,00,,,,6.0,00,6.0,00,
2015.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00120,0014,,Completa,Costa,COSTA NORTE,8.5714285714,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,10.0,00,UNIDAD,24.0,0.5,0.0,00,,,,5.0,00,5.0,00,
2015.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00120,0014,,Completa,Costa,COSTA NORTE,8.5714285714,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,NATILLA,8888.0,5.0,00,UNIDAD,24.0,0.25,0.0,00,,,,5.0,00,0.0,00,
2015.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00030,0003,,Completa,Costa,COSTA NORTE,9.0714285714,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,270.0,00,KILO,12.0,1.0,200.0,00,6.0,00,1200.0,60.0,00,10.0,00,
2015.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00054,0005,,Completa,Costa,COSTA NORTE,9.0714285714,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,30.0,00,KILO,12.0,1.0,25.0,00,6.0,00,150.0,5.0,00,0.0,00,
2015.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00077,0008,,Completa,Costa,COSTA NORTE,9.0714285714,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,834.0,00,KILO,12.0,1.0,700.0,00,5.0,00,3500.0,100.0,00,34.0,00,
2015.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00020,0002,,Completa,Costa,COSTA NORTE,9.0714285714,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,210.0,00,UNIDAD,24.0,0.5,160.0,00,6.0,00,960.0,10.0,00,40.0,00,
2015.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00038,0005,,Completa,Costa,COSTA NORTE,9.0714285714,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,40.0,00,UNIDAD,24.0,0.5,0.0,00,,,,10.0,00,30.0,00,
2015.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00111,0008,,Completa,Costa,COSTA NORTE,15.4285714286,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,120.0,00,MOLDE,41.0,0.5,104.0,00,5.0,00,520.0,16.0,00,0.0,00,
2015.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00159,0011,,Completa,Costa,COSTA NORTE,15.4285714286,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,120.0,00,MOLDE,41.0,0.5,115.0,00,5.0,00,575.0,5.0,00,0.0,00,
2015.0,24,TUMBES,01,TUMBES,02,CORRALES,00010,00019,0001,GRANJAS Y ESTABLOS,Completa,Costa,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,20.0,00,KILO,12.0,1.0,12.0,00,10.0,00,120.0,,,8.0,00,
2015.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,00115,0012,,Completa,Costa,COSTA NORTE,9.4285714286,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,2500.0,00,MOLDE,41.0,0.5,2340.0,00,5.0,00,11700.0,150.0,00,10.0,00,
2015.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,00115,0012,,Completa,Costa,COSTA NORTE,9.4285714286,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,2.0,QUESILLO,8888.0,400.0,00,MOLDE,41.0,0.3,400.0,00,2.0,00,800.0,0.0,00,0.0,00,
2015.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00033,00057,0011,,Completa,Costa,COSTA NORTE,8.0525210084,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,240.0,00,MOLDE,41.0,0.5,200.0,00,6.0,00,1200.0,20.0,00,20.0,00,
2015.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00040,00111,0014,,Completa,Costa,COSTA NORTE,8.9285714286,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,24.0,00,KILO,12.0,1.0,18.0,00,5.0,00,90.0,3.0,00,3.0,00,
2015.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00092,0013,,Completa,Costa,COSTA NORTE,8.0525210084,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,68.0,00,MOLDE,41.0,0.4,0.0,00,,,,68.0,00,0.0,00,
2015.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00127,0014,,Completa,Costa,COSTA NORTE,9.7857142857,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,50.0,00,KILO,12.0,1.0,0.0,00,,,,50.0,00,0.0,00,
2015.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00038,0006,,Completa,Costa,COSTA NORTE,8.0525210084,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,408.0,00,MOLDE,41.0,0.4,300.0,00,5.0,00,1500.0,100.0,00,8.0,00,
2015.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00052,00004,0001,,Completa,Costa,COSTA NORTE,8.0525210084,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,365.0,00,MOLDE,41.0,0.8,300.0,00,7.0,00,2100.0,65.0,00,0.0,00,
2015.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00052,00009,0003,,Completa,Costa,COSTA NORTE,8.0525210084,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,90.0,00,MOLDE,41.0,0.5,0.0,00,,,,90.0,00,0.0,00,
2015.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00052,00034,0005,,Completa,Costa,COSTA NORTE,8.0525210084,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,60.0,00,MOLDE,41.0,0.5,0.0,00,,,,40.0,00,20.0,00,
2015.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00052,00053,0009,,Completa,Costa,COSTA NORTE,8.0525210084,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,60.0,00,MOLDE,41.0,0.5,0.0,00,,,,60.0,00,0.0,00,
2015.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00052,00078,0013,,Completa,Costa,COSTA NORTE,8.0525210084,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,30.0,00,MOLDE,41.0,0.5,0.0,00,,,,30.0,00,0.0,00,
2015.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00052,00088,0014,,Completa,Costa,COSTA NORTE,8.0525210084,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,54.0,00,MOLDE,41.0,0.4,30.0,00,7.0,00,210.0,24.0,00,0.0,00,
2015.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00053,00031,0004,,Completa,Costa,COSTA NORTE,8.6719457014,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,25.0,00,KILO,12.0,1.0,0.0,00,,,,25.0,00,0.0,00,
2015.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00054,00093,0010,,Completa,Costa,COSTA NORTE,9.5,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,100.0,00,MOLDE,41.0,0.45,0.0,00,,,,50.0,00,50.0,00,
2015.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00054,00093,0010,,Completa,Costa,COSTA NORTE,9.5,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,QUESILLO,8888.0,320.0,00,MOLDE,41.0,0.4,0.0,00,,,,100.0,00,220.0,00,
2015.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00056,00068,0007,,Completa,Costa,COSTA NORTE,10.3846153846,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,180.0,00,UNIDAD,24.0,0.4,100.0,00,7.0,00,700.0,70.0,00,10.0,00,
2015.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00057,00013,0002,,Completa,Costa,COSTA NORTE,10.1428571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,180.0,00,KILO,12.0,1.0,0.0,00,,,,180.0,00,0.0,00,
2015.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00057,00083,0008,,Completa,Costa,COSTA NORTE,10.1428571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,12.0,00,KILO,12.0,1.0,0.0,00,,,,12.0,00,0.0,00,
2015.0,24,TUMBES,03,ZARUMILLA,03,MATAPALO,00070,00050,0004,,Completa,Costa,COSTA NORTE,10.8571428571,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,80.0,00,UNIDAD,24.0,1.0,0.0,00,,,,77.0,00,3.0,00,
2015.0,24,TUMBES,03,ZARUMILLA,03,MATAPALO,00070,00134,0012,,Completa,Costa,COSTA NORTE,10.8571428571,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,30.0,00,KILO,12.0,1.0,15.0,00,10.0,00,150.0,5.0,00,10.0,00,
2015.0,20,PIURA,07,TALARA,01,PARIÑAS,00073,00012,0003,,Completa,Costa,COSTA NORTE,158.6614420063,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,54.0,00,KILO,12.0,1.0,54.0,00,16.0,00,864.0,0.0,00,0.0,00,
2015.0,20,PIURA,07,TALARA,01,PARIÑAS,00073,00037,0008,,Completa,Costa,COSTA NORTE,158.6614420063,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,900.0,00,KILO,12.0,1.0,900.0,00,15.0,00,13500.0,0.0,00,0.0,00,
2015.0,20,PIURA,07,TALARA,01,PARIÑAS,00073,00051,0011,,Completa,Costa,COSTA NORTE,158.6614420063,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,630.0,00,KILO,12.0,1.0,630.0,00,16.0,00,10080.0,0.0,00,0.0,00,
2015.0,20,PIURA,07,TALARA,01,PARIÑAS,00073,00056,0012,,Completa,Costa,COSTA NORTE,158.6614420063,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,36.0,00,KILO,12.0,1.0,36.0,00,16.0,00,576.0,0.0,00,0.0,00,
2015.0,20,PIURA,07,TALARA,01,PARIÑAS,00073,00061,0013,,Completa,Costa,COSTA NORTE,158.6614420063,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,180.0,00,KILO,12.0,1.0,180.0,00,16.0,00,2880.0,0.0,00,0.0,00,
2015.0,20,PIURA,07,TALARA,01,PARIÑAS,00073,00066,0014,,Completa,Costa,COSTA NORTE,158.6614420063,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,45.0,00,KILO,12.0,1.0,45.0,00,16.0,00,720.0,0.0,00,0.0,00,
2015.0,20,PIURA,06,SULLANA,03,IGNACIO ESCUDERO,00112,00058,0005,,Completa,Costa,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,300.0,00,KILO,12.0,1.0,280.0,00,12.0,00,3360.0,20.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,10,SUYO,00264,00098,0005,,Completa,Costa,COSTA NORTE,145.4396551724,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,50.0,00,KILO,12.0,1.0,0.0,00,,,,50.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00004,0001,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,83.0,00,KILO,12.0,1.0,20.0,00,14.0,00,280.0,53.0,00,10.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00022,0003,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,57.0,00,KILO,12.0,1.0,0.0,00,,,,50.0,00,7.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00032,0005,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,33.0,00,KILO,12.0,1.0,0.0,00,,,,33.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00068,0007,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,75.0,00,KILO,12.0,1.0,20.0,00,10.0,00,200.0,50.0,00,5.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00085,0009,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,50.0,00,KILO,12.0,1.0,10.0,00,12.0,00,120.0,35.0,00,5.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00121,0011,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,60.0,00,KILO,12.0,1.0,15.0,00,12.0,00,180.0,40.0,00,5.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00124,0012,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,75.0,00,KILO,12.0,1.0,25.0,00,12.0,00,300.0,50.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00152,0014,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,180.0,00,KILO,12.0,1.0,70.0,00,12.0,00,840.0,60.0,00,50.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00304,00081,0007,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,61.0,00,KILO,12.0,1.0,15.0,00,12.0,00,180.0,46.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00304,00101,0008,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,45.0,00,KILO,12.0,1.0,0.0,00,,,,40.0,00,5.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00304,00114,0009,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,60.0,00,KILO,12.0,1.0,0.0,00,,,,40.0,00,20.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00304,00140,0011,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,80.0,00,KILO,12.0,1.0,40.0,00,12.0,00,480.0,40.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00304,00165,0013,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,50.0,00,KILO,12.0,1.0,12.0,00,12.0,00,144.0,33.0,00,5.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00020,0002,,Completa,Sierra,SIERRA NORTE,85.6104166667,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,200.0,00,KILO,12.0,1.0,50.0,00,10.0,00,500.0,100.0,00,50.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00109,0010,,Completa,Sierra,SIERRA NORTE,85.6104166667,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,80.0,00,KILO,12.0,1.0,0.0,00,,,,80.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00157,0012,,Completa,Sierra,SIERRA NORTE,85.6104166667,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,80.0,00,KILO,12.0,1.0,40.0,00,12.0,00,480.0,40.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00327,00066,0010,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,98.0,00,KILO,12.0,1.0,98.0,00,7.0,00,686.0,0.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00006,0001,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,50.0,00,KILO,12.0,1.0,0.0,00,,,,50.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00053,0005,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,100.0,00,KILO,12.0,1.0,70.0,00,11.0,00,770.0,20.0,00,10.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00066,0007,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,100.0,00,KILO,12.0,1.0,80.0,00,10.0,00,800.0,20.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00077,0009,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,100.0,00,KILO,12.0,1.0,60.0,00,11.0,00,660.0,40.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00001,0001,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,90.0,00,KILO,12.0,1.0,0.0,00,,,,90.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00016,0002,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,187.0,00,KILO,12.0,1.0,20.0,00,10.0,00,200.0,100.0,00,67.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00023,0003,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,87.0,00,KILO,12.0,1.0,0.0,00,,,,80.0,00,7.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00041,0004,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,90.0,00,KILO,12.0,1.0,0.0,00,,,,80.0,00,10.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00065,0006,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,112.0,00,KILO,12.0,1.0,0.0,00,,,,80.0,00,32.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00085,0008,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,90.0,00,KILO,12.0,1.0,0.0,00,,,,90.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00120,0011,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,93.0,00,KILO,12.0,1.0,0.0,00,,,,93.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,05,MONTERO,00356,00143,0001,GRANJAS Y ESTABLOS,Completa,Costa,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,144.0,00,KILO,12.0,1.0,144.0,00,12.0,00,1728.0,,,0.0,00,
2015.0,20,PIURA,02,AYABACA,07,PAIMAS,00371,00041,0005,,Completa,Costa,COSTA NORTE,145.4396551724,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,75.0,00,KILO,12.0,1.0,35.0,00,12.0,00,420.0,30.0,00,10.0,00,
2015.0,20,PIURA,02,AYABACA,07,PAIMAS,00371,00045,0006,,Completa,Costa,COSTA NORTE,145.4396551724,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,68.0,00,KILO,12.0,1.0,10.0,00,12.0,00,120.0,40.0,00,18.0,00,
2015.0,20,PIURA,02,AYABACA,07,PAIMAS,00371,00056,0007,,Completa,Costa,COSTA NORTE,145.4396551724,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,62.0,00,KILO,12.0,1.0,20.0,00,12.0,00,240.0,30.0,00,12.0,00,
2015.0,20,PIURA,02,AYABACA,07,PAIMAS,00371,00065,0008,,Completa,Costa,COSTA NORTE,145.4396551724,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,65.0,00,KILO,12.0,1.0,20.0,00,10.0,00,200.0,35.0,00,10.0,00,
2015.0,20,PIURA,02,AYABACA,07,PAIMAS,00371,00116,0013,,Completa,Costa,COSTA NORTE,145.4396551724,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,59.0,00,KILO,12.0,1.0,20.0,00,10.0,00,200.0,20.0,00,19.0,00,
2015.0,20,PIURA,02,AYABACA,08,SAPILLICA,00379,00065,0011,,Completa,Costa,COSTA NORTE,158.6614420063,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,70.0,00,KILO,12.0,1.0,0.0,00,,,,70.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00002,0001,,Completa,Costa,COSTA NORTE,174.5275862069,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,10.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00006,0002,,Completa,Costa,COSTA NORTE,174.5275862069,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,100.0,00,KILO,12.0,1.0,0.0,00,,,,100.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00017,0003,,Completa,Costa,COSTA NORTE,174.5275862069,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,30.0,00,KILO,12.0,1.0,0.0,00,,,,30.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00042,0005,,Completa,Costa,COSTA NORTE,174.5275862069,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,8.0,00,KILO,12.0,1.0,0.0,00,,,,8.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00143,0014,,Completa,Costa,COSTA NORTE,174.5275862069,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,300.0,00,KILO,12.0,1.0,150.0,00,12.0,00,1800.0,150.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00427,00032,0004,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,17.0,00,KILO,12.0,1.0,0.0,00,,,,17.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00427,00050,0005,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,19.0,00,KILO,12.0,1.0,0.0,00,,,,19.0,00,0.0,00,
2015.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00427,00096,0010,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUESO,4208.0,25.0,00,KILO,12.0,1.0,0.0,00,,,,25.0,00,0.0,00,
