ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2016.0,01,AMAZONAS,05,LUYA,21,SANTO TOMAS,05481,00085,1,Persona natural,Completa,Sierra,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,003,140.0,Manual?,Red pública,
2016.0,01,AMAZONAS,01,CHACHAPOYAS,01,CHACHAPOYAS,05494,00135,1,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,069,4000.0,Manual?,Red pública,
2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,12,VISTA ALEGRE,05544,00010,1,Persona natural,Completa,Selva,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,100,83.0,Manual?,manantial,
2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,12,VISTA ALEGRE,05544,00010,1,Persona natural,Completa,Selva,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,002,40.0,Manual?,Red pública,
2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,12,VISTA ALEGRE,05544,00010,1,Persona natural,Completa,Selva,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,003,10.0,Manual?,manantial,
2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,01,SAN NICOLAS,05547,00015,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,011,80.0,Manual?,Red pública,
2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,01,SAN NICOLAS,05551,00028,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,062,189.0,Manual?,Red pública,
2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,01,SAN NICOLAS,05551,00028,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Centro de engorde vacuno,1.0,0.0,0.0,024,25.0,Manual?,Red pública,
2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,01,SAN NICOLAS,05551,00068,2,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,009,50.0,Manual?,Red pública,
2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,04,HUAMBO,05558,00096,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,240,1500.0,Manual?,Red pública,
2016.0,16,LORETO,01,MAYNAS,06,MAZAN,05895,00096,1,Granja avicola,Completa,Selva,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pavos reproductores de engorde,1.0,0.0,0.0,005,3.0,Manual?,Red pública,
2016.0,16,LORETO,01,MAYNAS,06,MAZAN,05895,00096,1,Granja avicola,Completa,Selva,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de gallina de postura,1.0,0.0,0.0,002,210.0,Manual?,Red pública,
2016.0,16,LORETO,01,MAYNAS,06,MAZAN,05895,00096,1,Granja avicola,Completa,Selva,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,3.0,0.0,0.0,032,1000.0,Manual?,Red pública,
2016.0,16,LORETO,06,UCAYALI,06,VARGAS GUERRA,06189,00106,1,Granja avicola,Completa,Selva,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,2.0,1.0,0.0,019,1152.0,Manual?,Pozo,
2016.0,16,LORETO,06,UCAYALI,06,VARGAS GUERRA,06190,00120,1,Granja avicola,Completa,Selva,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,3.0,7.0,0.0,065,4599.0,Manual?,Pozo,
2016.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00112,2,Granja avicola,Completa,Selva,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,3.0,3.0,0.0,054,4200.0,Manual?,Pozo,
2016.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00133,3,Granja avicola,Completa,Selva,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,3.0,4.0,0.0,280,12480.0,Manual?,Red pública,
2016.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00140,6,Granja avicola,Completa,Selva,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,1.0,3.0,0.0,020,800.0,Manual?,Pozo,
2016.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00148,8,Granja avicola,Completa,Selva,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,2.0,0.0,0.0,016,1134.0,Manual?,Pozo,
2016.0,22,SAN MARTIN,08,RIOJA,09,YURACYACU,06296,00014,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,5.0,2.0,0.0,030,45.0,Manual?,Río/riachuelo,
2016.0,22,SAN MARTIN,08,RIOJA,09,YURACYACU,06296,00072,2,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,010,335.0,Automatico?,Río/riachuelo,
2016.0,22,SAN MARTIN,08,RIOJA,09,YURACYACU,06296,00072,2,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,17.0,1.0,0.0,100,385.0,Automatico?,Río/riachuelo,
2016.0,22,SAN MARTIN,08,RIOJA,01,RIOJA,06305,00046,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,5.0,1.0,0.0,012,80.0,Manual?,manantial,
2016.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06373,00035,1,Granja avicola,Completa,Selva,,1.0080645161290323,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de gallina de postura,10.0,1.0,1.0,359,172720.0,Automatico?,Pozo,
2016.0,22,SAN MARTIN,01,MOYOBAMBA,02,CALZADA,06386,00055,1,Granja avicola,Completa,Selva,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,224.0,0.0,1.0,420,13824.0,Manual?,manantial,
2016.0,22,SAN MARTIN,01,MOYOBAMBA,02,CALZADA,06386,00055,1,Granja avicola,Completa,Selva,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,7.0,1.0,1.0,060,244800.0,Automatico?,manantial,
2016.0,22,SAN MARTIN,01,MOYOBAMBA,02,CALZADA,06386,00055,1,Granja avicola,Completa,Selva,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,92.0,2.0,16.0,040,1506000.0,Automatico?,Pozo,
2016.0,22,SAN MARTIN,05,LAMAS,10,TABALOSOS,06524,00095,1,Granja avicola,Completa,Selva,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,0.0,3.0,0.0,015,1000.0,Manual?,Red pública,
2016.0,22,SAN MARTIN,05,LAMAS,05,CUÑUMBUQUI,06540,00016,1,Persona natural,Completa,Selva,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,4.0,0.0,0.0,120,100.0,Manual?,Río/riachuelo,
2016.0,22,SAN MARTIN,05,LAMAS,05,CUÑUMBUQUI,06540,00035,2,Persona natural,Completa,Selva,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,016,140.0,Manual?,Río/riachuelo,
2016.0,22,SAN MARTIN,05,LAMAS,05,CUÑUMBUQUI,06540,00054,3,Persona natural,Completa,Selva,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,14.0,0.0,0.0,025,120.0,Manual?,Río/riachuelo,
2016.0,22,SAN MARTIN,05,LAMAS,05,CUÑUMBUQUI,06540,00112,4,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,4.0,0.0,0.0,160,113.0,Manual?,Río/riachuelo,
2016.0,22,SAN MARTIN,09,SAN MARTIN,03,CACATACHI,06545,00147,1,Granja avicola,Completa,Selva,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,5.0,3.0,0.0,392,36500.0,Manual?,Red pública,
2016.0,22,SAN MARTIN,09,SAN MARTIN,03,CACATACHI,06546,00061,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,0.0,1.0,0.0,050,120.0,Manual?,Río/riachuelo,
2016.0,22,SAN MARTIN,09,SAN MARTIN,03,CACATACHI,06547,00010,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,0.0,1.0,0.0,025,25.0,Manual?,Río/riachuelo,
2016.0,22,SAN MARTIN,09,SAN MARTIN,10,MORALES,06549,00141,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,3.0,0.0,0.0,020,102.0,Automatico?,Río/riachuelo,
2016.0,22,SAN MARTIN,09,SAN MARTIN,10,MORALES,06549,00141,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,0.0,3.0,0.0,056,217.0,Manual?,Pozo,
2016.0,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06560,00086,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,500,60.0,Manual?,Red pública,
2016.0,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06561,00076,1,Granja avicola,Completa,Selva,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,8.0,3.0,1.0,319,94425.0,Manual?,manantial,
2016.0,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06562,00050,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,3.0,0.0,1.0,000,300.0,Manual?,Red pública,
2016.0,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06563,00089,1,Granja avicola,Completa,Selva,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,5.0,1.0,0.0,987,156176.0,Automatico?,Río/riachuelo,
2016.0,22,SAN MARTIN,09,SAN MARTIN,08,JUAN GUERRA,06589,00137,1,Empresa,Completa,Selva,,6.1044176706827304,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Centro de engorde vacuno,4.0,0.0,0.0,250,200.0,Automatico?,Río/riachuelo,
2016.0,22,SAN MARTIN,07,PICOTA,03,CASPISAPA,06612,00046,1,Granja y Establo,Completa,Selva,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Centro de engorde vacuno,3.0,1.0,2.0,000,2400.0,Automatico?,Pozo,
2016.0,22,SAN MARTIN,07,PICOTA,01,PICOTA,06617,00103,3,Granja avicola,Completa,Selva,,1.0080645161290323,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de reproductores padre de engorde,7.0,0.0,1.0,440,54700.0,Manual?,Pozo,
2016.0,22,SAN MARTIN,07,PICOTA,01,PICOTA,06617,00103,3,Granja avicola,Completa,Selva,,1.0080645161290323,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,72.0,0.0,7.0,534,739500.0,Manual?,Cisterna,
2016.0,22,SAN MARTIN,07,PICOTA,09,TINGO DE PONASA,06621,00021,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,146,287.0,Manual?,Río/riachuelo,
2016.0,22,SAN MARTIN,04,HUALLAGA,03,EL ESLABON,06715,00064,1,Granja y Establo,Completa,Selva,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,5.0,0.0,3.0,000,2000.0,Automatico?,Río/riachuelo,
2016.0,22,SAN MARTIN,06,MARISCAL CACERES,01,JUANJUI,06749,00045,2,Granja avicola,Completa,Selva,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,0.0,2.0,0.0,200,4000.0,Manual?,Red pública,
2016.0,22,SAN MARTIN,10,TOCACHE,01,TOCACHE,06899,00009,1,Persona natural,Completa,Selva,,1.0,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,160,80.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,04,CHEPEN,03,PUEBLO NUEVO,06965,00098,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,13.0,0.0,1.0,950,195000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06977,00048,1,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,2.0,1.0,0.0,240,15000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06977,00051,2,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,1.0,0.0,0.0,050,3500.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,07,PACASMAYO,03,JEQUETEPEQUE,07015,00077,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,26.0,8.0,2.0,500,2000.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,07,PACASMAYO,04,PACASMAYO,07045,00006,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,26.0,6.0,3.0,165,316400.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,07,PACASMAYO,04,PACASMAYO,07045,00006,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de reproductores padre de engorde,41.0,9.0,6.0,094,304700.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07046,00001,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,12.0,1.0,1.0,560,150000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07052,00081,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de reproductores padre de engorde,42.0,0.0,8.0,000,400000.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07052,00081,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,141.0,0.0,42.0,000,4200000.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,02,ASCOPE,06,RAZURI,07055,00044,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,8.0,0.0,1.0,056,96000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,02,ASCOPE,05,PAIJAN,07069,00054,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,15.0,8.0,5.0,750,805.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,02,ASCOPE,08,CASA GRANDE,07075,00053,2,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,42.0,0.0,11.0,424,3570.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,02,ASCOPE,01,ASCOPE,07076,00144,1,Granja avicola,Incompleta,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,316.0,0.0,78.0,200,7389000.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,02,ASCOPE,01,ASCOPE,07076,00144,1,Granja avicola,Incompleta,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de reproductores padre de engorde,18.0,2.0,7.0,520,742000.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,02,ASCOPE,02,CHICAMA,07084,00080,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,94.0,4.0,14.0,112,1372000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,06,OTUZCO,11,SALPO,07390,00005,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,0.0,4.0,0.0,012,300.0,Manual?,Río/riachuelo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00040,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de reproductores padre de engorde,28.0,0.0,6.0,426,588000.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00040,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,162.0,0.0,37.0,179,3402000.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00040,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,68.0,0.0,8.0,221,32884.0,Automatico?,Río/riachuelo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00054,2,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,25.0,4.0,1.0,160,406.0,Manual?,Cisterna,
2016.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00058,3,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,11.0,5.0,1.0,536,128000.0,Manual?,Cisterna,
2016.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00058,3,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,0.0,4.0,0.0,480,40000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07419,00026,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,15.0,0.0,2.0,500,249000.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07419,00045,3,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,8.0,1.0,0.0,150,63.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07419,00068,5,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,5.0,0.0,0.0,150,90.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07420,00066,1,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,3.0,0.0,0.0,288,28000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07420,00072,2,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,046,35.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07420,00136,4,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,031,2900.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,10,SIMBAL,07425,00033,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,24.0,0.0,1.0,200,480.0,Manual?,Río/riachuelo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,06,LAREDO,07437,00062,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,9.0,4.0,1.0,980,195000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,06,LAREDO,07441,00090,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,11.0,2.0,1.0,503,146000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,07449,00003,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,14.0,0.0,0.0,810,180.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,07449,00034,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,10.0,0.0,1.0,087,108000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,07449,00034,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,17.0,0.0,1.0,530,255.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,07449,00046,3,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,6.0,1.0,0.0,233,118.0,Manual?,Red pública,
2016.0,13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,07449,00088,4,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,3.0,1.0,0.0,410,40000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07455,00039,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,4.0,0.0,0.0,160,52.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07455,00047,2,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,6.0,0.0,0.0,065,85.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07457,00111,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,22.0,1.0,2.0,753,265250.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07457,00113,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,21.0,7.0,2.0,920,282000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,09,SALAVERRY,07459,00034,2,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,44.0,0.0,9.0,900,2332.0,Automatico?,Río/riachuelo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,09,SALAVERRY,07459,00035,3,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,19.0,0.0,10.0,260,2090.0,Automatico?,Río/riachuelo,
2016.0,13,LA LIBERTAD,01,TRUJILLO,09,SALAVERRY,07459,00041,4,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de reproductores padre de engorde,61.0,0.0,13.0,310,538200.0,Manual?,Río/riachuelo,
2016.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07461,00003,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,11.0,0.0,4.0,000,260000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07468,00073,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,256.0,0.0,36.0,727,3426934.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07468,00073,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de reproductores padre de engorde,36.0,15.0,5.0,610,280500.0,Automatico?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07474,00034,1,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de gallina de postura,0.0,1.0,0.0,165,1.0,Manual?,Pozo,
