ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,03,CANOAS DE PUNTA SAL,00001,00020,2,,Completa,Costa,Costa Norte,16.357142857142858,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,3.0,00,UNIDAD,24.0,0.75,0.0,00,,,,3.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,03,CANOAS DE PUNTA SAL,00001,00060,4,,Completa,Costa,Costa Norte,16.357142857142858,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,10.0,00,UNIDAD,24.0,0.5,5.0,00,4.0,00,20.0,5.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,03,CANOAS DE PUNTA SAL,00001,00099,7,,Completa,Costa,Costa Norte,16.357142857142858,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,24.0,00,UNIDAD,24.0,0.5,0.0,00,,,,24.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,03,CANOAS DE PUNTA SAL,00001,00184,11,,Completa,Costa,Costa Norte,16.357142857142858,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,6.0,00,UNIDAD,24.0,1.0,0.0,00,,,,6.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,03,CANOAS DE PUNTA SAL,00001,00205,13,,Completa,Costa,Costa Norte,16.357142857142858,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,100.0,00,UNIDAD,24.0,0.5,100.0,00,5.0,00,500.0,0.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,01,ZORRITOS,00002,00012,2,,Completa,Costa,Costa Norte,8.928571428571429,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,40.0,00,UNIDAD,24.0,0.6,0.0,00,,,,30.0,00,10.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,01,ZORRITOS,00002,00023,3,,Completa,Costa,Costa Norte,8.928571428571429,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,120.0,00,UNIDAD,24.0,0.5,100.0,00,4.0,00,400.0,20.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,01,ZORRITOS,00002,00063,8,,Completa,Costa,Costa Norte,8.928571428571429,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,800.0,00,UNIDAD,24.0,0.6,600.0,00,5.0,00,3000.0,100.0,00,100.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,01,ZORRITOS,00002,00083,10,,Completa,Costa,Costa Norte,8.928571428571429,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,157.0,00,UNIDAD,24.0,0.6,0.0,00,,,,57.0,00,100.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,01,ZORRITOS,00002,00092,11,,Completa,Costa,Costa Norte,8.928571428571429,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,3500.0,00,UNIDAD,24.0,0.5,3327.0,00,8.0,00,26616.0,166.0,00,7.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,01,ZORRITOS,00002,00118,14,,Completa,Costa,Costa Norte,8.928571428571429,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,80.0,00,UNIDAD,24.0,0.7,0.0,00,,,,80.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00002,1,,Completa,Costa,Costa Norte,8.571428571428571,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,20.0,00,KILO,12.0,1.0,10.0,00,10.0,00,100.0,5.0,00,5.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00008,2,,Completa,Costa,Costa Norte,8.571428571428571,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,150.0,00,KILO,12.0,1.0,140.0,00,15.0,00,2100.0,10.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00028,4,,Completa,Costa,Costa Norte,8.571428571428571,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,6.0,00,KILO,12.0,1.0,0.0,00,,,,5.0,00,1.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00033,5,,Completa,Costa,Costa Norte,8.571428571428571,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,25.0,00,KILO,12.0,1.0,0.0,00,,,,15.0,00,10.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00057,7,,Completa,Costa,Costa Norte,8.571428571428571,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,800.0,00,KILO,12.0,1.0,733.0,00,8.0,00,5864.0,40.0,00,27.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00059,8,,Completa,Costa,Costa Norte,8.571428571428571,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,12.0,00,KILO,12.0,1.0,8.0,00,8.0,00,64.0,2.0,00,2.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00079,11,,Completa,Costa,Costa Norte,8.571428571428571,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,50.0,00,KILO,12.0,1.0,45.0,00,10.0,00,450.0,3.0,00,2.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00106,13,,Completa,Costa,Costa Norte,8.571428571428571,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,180.0,00,KILO,12.0,1.0,160.0,00,15.0,00,2400.0,20.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00048,6,,Completa,Costa,Costa Norte,9.071428571428571,1.0,Agricola,Pecuaria,1.0,QUESILLO,8888.0,30.0,00,UNIDAD,24.0,0.1,0.0,00,,,,30.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00057,8,,Completa,Costa,Costa Norte,9.071428571428571,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,285.0,00,MOLDE,41.0,0.5,225.0,00,5.0,00,1125.0,30.0,00,30.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00061,9,,Completa,Costa,Costa Norte,9.071428571428571,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,35.0,00,UNIDAD,24.0,0.5,0.0,00,,,,25.0,00,10.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00074,10,,Completa,Costa,Costa Norte,9.071428571428571,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,420.0,00,MOLDE,41.0,0.5,385.0,00,5.0,00,1925.0,20.0,00,15.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00004,00097,12,,Completa,Costa,Costa Norte,9.071428571428571,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,100.0,00,UNIDAD,24.0,0.5,0.0,00,,,,86.0,00,14.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00006,1,,Completa,Costa,Costa Norte,9.769230769230768,1.0,Agricola,Pecuaria,1.0,QUESILLO,8888.0,980.0,00,UNIDAD,24.0,0.15,880.0,00,2.0,50,2200.0,80.0,00,20.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00029,3,,Completa,Costa,Costa Norte,9.769230769230768,1.0,Agricola,Pecuaria,1.0,QUESILLO,8888.0,1100.0,00,UNIDAD,24.0,0.2,885.0,00,2.0,50,2213.0,171.0,00,44.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00055,5,,Completa,Costa,Costa Norte,9.769230769230768,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,710.0,00,UNIDAD,24.0,0.7,630.0,00,5.0,00,3150.0,40.0,00,40.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00066,7,,Completa,Costa,Costa Norte,9.769230769230768,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,228.0,00,UNIDAD,24.0,0.7,188.0,00,6.0,00,1128.0,40.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00015,2,,Completa,Costa,Costa Norte,15.428571428571429,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,300.0,00,KILO,12.0,1.0,280.0,00,10.0,00,2800.0,10.0,00,10.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00033,3,,Completa,Costa,Costa Norte,15.428571428571429,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,800.0,00,KILO,12.0,1.0,760.0,00,10.0,00,7600.0,33.0,00,7.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00050,4,,Completa,Costa,Costa Norte,15.428571428571429,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,275.0,00,MOLDE,41.0,0.5,200.0,00,5.0,00,1000.0,30.0,00,45.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00078,6,,Completa,Costa,Costa Norte,15.428571428571429,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,240.0,00,MOLDE,41.0,0.8,225.0,00,10.0,00,2250.0,15.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00121,8,,Completa,Costa,Costa Norte,15.428571428571429,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,210.0,00,KILO,12.0,1.0,200.0,00,10.0,00,2000.0,10.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00136,9,,Completa,Costa,Costa Norte,15.428571428571429,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,140.0,00,KILO,12.0,1.0,120.0,00,10.0,00,1200.0,20.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00152,10,,Completa,Costa,Costa Norte,15.428571428571429,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,160.0,00,KILO,12.0,1.0,150.0,00,10.0,00,1500.0,10.0,00,0.0,00,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00153,11,,Completa,Costa,Costa Norte,15.428571428571429,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,760.0,00,KILO,12.0,1.0,750.0,00,10.0,00,7500.0,10.0,00,0.0,00,
2017.0,24,TUMBES,01,TUMBES,01,TUMBES,00024,00083,13,,Completa,Costa,Costa Norte,8.05252100840336,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,50.0,00,MOLDE,41.0,0.5,20.0,00,6.0,00,120.0,30.0,00,0.0,00,
2017.0,24,TUMBES,01,TUMBES,01,TUMBES,00026,00021,2,,Completa,Costa,Costa Norte,9.666666666666666,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,16.0,00,UNIDAD,24.0,0.5,10.0,00,7.0,00,70.0,6.0,00,0.0,00,
2017.0,24,TUMBES,01,TUMBES,01,TUMBES,00026,00097,11,,Completa,Costa,Costa Norte,9.666666666666666,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,24.0,00,UNIDAD,24.0,0.8,0.0,00,,,,24.0,00,0.0,00,
2017.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00030,00044,7,,Completa,Costa,Costa Norte,8.052521008403362,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,4.0,00,UNIDAD,24.0,0.5,0.0,00,,,,3.0,00,1.0,00,
2017.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00033,00077,13,,Completa,Costa,Costa Norte,8.052521008403362,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,280.0,00,UNIDAD,24.0,0.5,220.0,00,5.0,00,1100.0,60.0,00,0.0,00,
2017.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00070,9,,Completa,Costa,Costa Norte,9.285714285714285,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,120.0,00,UNIDAD,24.0,0.5,0.0,00,,,,120.0,00,0.0,00,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00065,8,,Completa,Costa,Costa Norte,9.785714285714286,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,60.0,00,KILO,12.0,1.0,30.0,00,6.0,00,180.0,20.0,00,10.0,00,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00085,10,,Completa,Costa,Costa Norte,9.785714285714286,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,40.0,00,UNIDAD,24.0,0.8,30.0,00,6.0,00,180.0,8.0,00,2.0,00,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00002,1,,Completa,Costa,Costa Norte,8.142857142857144,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,50.0,00,UNIDAD,24.0,0.5,0.0,00,,,,50.0,00,0.0,00,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00009,2,,Completa,Costa,Costa Norte,8.05252100840336,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,20.0,00,UNIDAD,24.0,0.35,0.0,00,,,,15.0,00,5.0,00,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00043,7,,Completa,Costa,Costa Norte,8.05252100840336,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,100.0,00,UNIDAD,24.0,0.5,0.0,00,,,,70.0,00,30.0,00,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00068,10,,Completa,Costa,Costa Norte,8.05252100840336,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,48.0,00,UNIDAD,24.0,0.6,20.0,00,5.0,00,100.0,20.0,00,8.0,00,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00014,1,,Completa,Costa,Costa Norte,8.052521008403362,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,250.0,00,UNIDAD,24.0,0.4,150.0,00,5.0,00,750.0,70.0,00,30.0,00,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00051,00089,12,,Completa,Costa,Costa Norte,8.142857142857144,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,25.0,00,UNIDAD,24.0,0.5,0.0,00,,,,25.0,00,0.0,00,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00052,00049,8,,Completa,Costa,Costa Norte,8.052521008403362,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,210.0,00,MOLDE,41.0,0.75,200.0,00,7.0,00,1400.0,8.0,00,2.0,00,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00052,00073,13,,Completa,Costa,Costa Norte,8.052521008403362,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,210.0,00,UNIDAD,24.0,0.8,190.0,00,7.0,00,1330.0,15.0,00,5.0,00,
2017.0,20,PIURA,07,TALARA,01,PARIÑAS,00073,00006,2,,Completa,Costa,Costa Norte,124.66256157635468,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,68.0,00,KILO,12.0,1.0,60.0,00,15.0,00,900.0,8.0,00,0.0,00,
2017.0,20,PIURA,07,TALARA,01,PARIÑAS,00073,00027,6,,Completa,Costa,Costa Norte,124.66256157635468,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,42.0,00,KILO,12.0,1.0,20.0,00,16.0,00,320.0,22.0,00,0.0,00,
2017.0,20,PIURA,07,TALARA,01,PARIÑAS,00073,00038,9,,Completa,Costa,Costa Norte,124.66256157635468,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,85.0,00,KILO,12.0,1.0,50.0,00,15.0,00,750.0,35.0,00,0.0,00,
2017.0,20,PIURA,07,TALARA,01,PARIÑAS,00073,00046,10,,Completa,Costa,Costa Norte,124.66256157635468,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,128.0,00,KILO,12.0,1.0,100.0,00,15.0,00,1500.0,28.0,00,0.0,00,
2017.0,20,PIURA,07,TALARA,01,PARIÑAS,00073,00065,14,,Completa,Costa,Costa Norte,124.66256157635468,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,85.0,00,KILO,12.0,1.0,50.0,00,15.0,00,750.0,35.0,00,0.0,00,
2017.0,20,PIURA,06,SULLANA,03,IGNACIO ESCUDERO,00112,00055,7,,Completa,Costa,Costa Norte,124.66256157635468,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,50.0,00,KILO,12.0,1.0,45.0,00,12.0,00,540.0,5.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,10,SUYO,00258,00035,5,,Completa,Costa,Costa Norte,124.66256157635468,1.0,0.0,Pecuaria,1.0,QUESO,4208.0,30.0,00,KILO,12.0,1.0,27.0,00,15.0,00,405.0,3.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,10,SUYO,00258,00038,6,,Completa,Costa,Costa Norte,124.66256157635468,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,80.0,00,KILO,12.0,1.0,72.0,00,15.0,00,1080.0,8.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,10,SUYO,00264,00091,6,,Completa,Costa,Costa Norte,124.66256157635468,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,24.0,00,KILO,12.0,1.0,0.0,00,,,,24.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00285,00071,7,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,20.0,00,KILO,12.0,1.0,0.0,00,,,,20.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00285,00083,8,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,10.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00009,1,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,20.0,00,KILO,12.0,1.0,15.0,00,12.0,00,180.0,5.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00018,2,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,62.0,00,KILO,12.0,1.0,50.0,00,15.0,00,750.0,12.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00037,3,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,40.0,00,KILO,12.0,1.0,30.0,00,15.0,00,450.0,10.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00057,5,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,174.0,00,KILO,12.0,1.0,129.0,00,10.0,00,1290.0,5.0,00,40.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00076,7,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,11.0,00,KILO,12.0,1.0,8.0,00,12.0,00,96.0,3.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00111,11,,Incompleta,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,UNIDAD,24.0,1.0,5.0,00,12.0,00,60.0,5.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00156,14,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,54.0,00,KILO,12.0,1.0,30.0,00,15.0,00,450.0,24.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00312,00146,13,,Completa,Sierra,Sierra Norte,73.38035714285714,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,4.0,50,KILO,12.0,1.0,3.0,00,12.0,00,36.0,1.0,50,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00001,1,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,50.0,00,KILO,12.0,1.0,40.0,00,10.0,00,400.0,10.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00024,3,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,240.0,00,KILO,12.0,1.0,180.0,00,13.0,00,2340.0,60.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00043,4,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,150.0,00,KILO,12.0,1.0,150.0,00,10.0,00,1500.0,0.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00133,9,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,125.0,00,KILO,12.0,1.0,100.0,00,13.0,00,1300.0,25.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00169,12,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,95.0,00,UNIDAD,24.0,1.2,95.0,00,14.0,00,1330.0,0.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00009,2,,Completa,Sierra,Sierra Norte,73.38035714285714,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,80.0,00,KILO,12.0,1.0,40.0,00,10.0,50,420.0,40.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00040,5,,Completa,Sierra,Sierra Norte,73.38035714285714,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,140.0,00,KILO,12.0,1.0,70.0,00,11.0,00,770.0,70.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00127,14,,Completa,Sierra,Sierra Norte,73.38035714285714,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,90.0,00,KILO,12.0,1.0,90.0,00,11.0,00,990.0,0.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00016,2,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,30.0,00,UNIDAD,24.0,1.0,0.0,00,,,,30.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00069,9,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,20.0,00,KILO,12.0,1.0,0.0,00,,,,20.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00074,10,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,203.0,00,KILO,12.0,1.0,50.0,00,13.0,00,650.0,120.0,00,33.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00004,1,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,75.0,00,KILO,12.0,1.0,0.0,00,,,,70.0,00,5.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00019,2,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,90.0,00,KILO,12.0,1.0,0.0,00,,,,80.0,00,10.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00025,3,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,75.0,00,KILO,12.0,1.0,0.0,00,,,,70.0,00,5.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00044,4,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,75.0,00,KILO,12.0,1.0,0.0,00,,,,65.0,00,10.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00061,5,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,175.0,00,KILO,12.0,1.0,75.0,00,10.0,00,750.0,80.0,00,20.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00067,6,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,75.0,00,KILO,12.0,1.0,0.0,00,,,,70.0,00,5.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00075,7,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,250.0,00,KILO,12.0,1.0,150.0,00,10.0,00,1500.0,80.0,00,20.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00091,9,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,75.0,00,KILO,12.0,1.0,0.0,00,,,,70.0,00,5.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00105,10,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,180.0,00,KILO,12.0,1.0,80.0,00,10.0,00,800.0,80.0,00,20.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00122,11,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,90.0,00,KILO,12.0,1.0,10.0,00,10.0,00,100.0,70.0,00,10.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00149,13,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,180.0,00,KILO,12.0,1.0,100.0,00,10.0,00,1000.0,80.0,00,0.0,00,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00163,14,,Completa,Sierra,Sierra Norte,73.38035714285715,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,90.0,00,KILO,12.0,1.0,20.0,00,10.0,00,200.0,60.0,00,10.0,00,
2017.0,20,PIURA,02,AYABACA,07,PAIMAS,00368,00053,7,,Completa,Costa,Costa Norte,124.66256157635468,1.0,Agricola,Pecuaria,1.0,QUESO,4208.0,168.0,00,KILO,12.0,1.0,120.0,00,20.0,00,2400.0,10.0,00,38.0,00,
