ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224C_MES,P224C_ANIO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,P224F_MES,P224F_ANIO,OMICAP200_00
2018.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00056,00006,1,,Completa,Costa,Costa Norte,9.642857142857142,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 2,2018.0,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00056,00058,6,,Completa,Costa,Costa Norte,9.642857142857142,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 1,2018.0,1.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 2,2018,
2018.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00056,00058,6,,Completa,Costa,Costa Norte,9.642857142857142,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MARACUYA,2205.0,Transitorio,12,2017.0,0.0,025,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 2,2018,
2018.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00057,00063,7,,Completa,Costa,Costa Norte,10.142857142857144,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ CHOCLO,2109.0,Transitorio, 2,2018.0,0.0,300,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,24,TUMBES,03,ZARUMILLA,03,MATAPALO,00069,00219,12,,Completa,Costa,Costa Norte,19.5,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 1,2018.0,0.0,300,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 2,2018,
2018.0,24,TUMBES,03,ZARUMILLA,03,MATAPALO,00070,00094,7,,Completa,Costa,Costa Norte,10.857142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMARILLO DURO,2107.0,Transitorio,12,2017.0,2.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Fue afectada por sequía,Pase, 2,2018,
2018.0,20,PIURA,02,AYABACA,10,SUYO,00266,00052,7,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,SOYA,2829.0,Transitorio, 1,2018.0,1.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 6,2018,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00037,3,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CAÑA DE AZUCAR PARA ALCOHOL,2807.0,Transitorio, 5,2017.0,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 5,2017,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00073,6,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,NONI,1217.0,Permanente de cosecha estacional, 5,2017.0,0.0,001,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 4,2018,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00291,00056,4,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMARILLO DURO,2107.0,Transitorio,12,2017.0,0.0,180,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 2,2018,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00291,00149,10,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL BAYO,2906.0,Transitorio, 5,2017.0,0.0,300,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 7,2017,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00029,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL CAUPI,2911.0,Transitorio, 2,2018.0,0.0,025,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 4,2018,
2018.0,20,PIURA,03,HUANCABAMBA,05,LALAQUIZ,00482,00023,4,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 2,2018.0,1.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,20,PIURA,03,HUANCABAMBA,05,LALAQUIZ,00482,00023,4,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ALFALFA,1401.0,Permanente de cosecha continua, 3,2018.0,1.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00495,00040,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,Transitorio, 9,2017.0,0.0,150,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase, 3,2018,
2018.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00512,00034,7,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,Transitorio, 5,2017.0,0.0,050,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 5,2017,
2018.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00512,00034,7,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,FRIJOL BAYO,2906.0,Transitorio, 5,2017.0,0.0,050,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 5,2017,
2018.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00596,00022,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA AMARILLA,2611.0,Transitorio, 8,2017.0,0.0,250,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,10,2017,
2018.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00596,00079,9,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,11,2017.0,0.0,250,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,11,2017,
2018.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00002,1,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,ZANAHORIA,2344.0,Transitorio,11,2017.0,0.0,200,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Fue afectada por sequía,Pase,11,2017,
2018.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00028,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARVEJA,2901.0,Transitorio, 1,2018.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 2,2018,
2018.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00030,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio, 1,2018.0,0.0,100,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 5,2018,
2018.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00030,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL NEGRO,2926.0,Transitorio, 1,2018.0,0.0,100,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 5,2018,
2018.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00030,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108.0,Transitorio, 1,2018.0,0.0,100,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 4,2018,
2018.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00030,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,FRIJOL BLANCO,2907.0,Transitorio, 1,2018.0,0.0,100,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 4,2018,
2018.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00043,8,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,11,2017.0,0.0,100,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,12,2017,
2018.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00059,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL RUNDO,2936.0,Transitorio, 1,2018.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 2,2018,
2018.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00059,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108.0,Transitorio, 1,2018.0,0.0,100,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00711,00196,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 1,2018.0,0.0,050,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 5,2018,
2018.0,20,PIURA,01,PIURA,04,CASTILLA,01024,00006,1,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,FRIJOL CAUPI,2911.0,Transitorio, 8,2017.0,0.0,500,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase, 8,2017,
2018.0,20,PIURA,01,PIURA,04,CASTILLA,01024,00006,1,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ZARANDAJA,2951.0,Transitorio, 8,2017.0,0.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase, 8,2017,
2018.0,20,PIURA,01,PIURA,04,CASTILLA,01024,00035,7,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAMOTE,2603.0,Transitorio, 8,2017.0,0.0,125,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 9,2017,
2018.0,20,PIURA,01,PIURA,05,CATACAOS,01079,00103,12,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,Transitorio, 3,2018.0,0.0,125,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 4,2018,
2018.0,20,PIURA,01,PIURA,09,LA ARENA,01126,00010,1,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 3,2018.0,0.0,005,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 5,2018,
2018.0,20,PIURA,01,PIURA,09,LA ARENA,01126,00037,4,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL DE PALO,2914.0,Transitorio, 8,2017.0,0.0,010,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 9,2017,
2018.0,20,PIURA,01,PIURA,09,LA ARENA,01126,00102,11,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 2,2018.0,0.0,100,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,20,PIURA,01,PIURA,09,LA ARENA,01126,00102,11,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 6,2018.0,0.0,096,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 7,2018,
2018.0,20,PIURA,01,PIURA,09,LA ARENA,01132,00087,13,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 8,2017.0,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Fue afectada por sequía,Pase,10,2017,
2018.0,20,PIURA,01,PIURA,09,LA ARENA,01132,00087,13,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 8,2017.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Fue afectada por sequía,Pase,10,2017,
2018.0,20,PIURA,01,PIURA,08,EL TALLAN,01184,00103,13,,Completa,Costa,Costa Norte,145.4396551724138,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ZARANDAJA,2951.0,Transitorio, 6,2018.0,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 6,2018,
2018.0,20,PIURA,08,SECHURA,06,RINCONADA LLICUAR,01286,00067,7,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108.0,Transitorio,11,2017.0,0.0,180,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 1,2018,
2018.0,20,PIURA,08,SECHURA,06,RINCONADA LLICUAR,01286,00092,9,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARROZ CASCARA,2101.0,Transitorio,10,2017.0,4.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 1,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01367,00123,12,,Completa,Costa,Costa Norte,72.08126721763085,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 2,2018.0,1.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01367,00123,12,,Completa,Costa,Costa Norte,72.08126721763085,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 2,2018.0,1.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01374,00065,6,,Completa,Costa,Costa Norte,56.635281385281374,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARROZ CASCARA,2101.0,Transitorio, 1,2018.0,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01374,00141,14,,Completa,Costa,Costa Norte,56.635281385281374,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,ARROZ CASCARA,2101.0,Transitorio, 1,2018.0,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00031,5,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARROZ CASCARA,2101.0,Transitorio, 2,2018.0,2.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00031,5,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARROZ CASCARA,2101.0,Transitorio, 2,2018.0,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 4,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00077,9,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARROZ CASCARA,2101.0,Transitorio, 1,2018.0,1.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00080,11,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARROZ CASCARA,2101.0,Transitorio, 2,2018.0,1.0,700,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00080,11,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARROZ CASCARA,2101.0,Transitorio, 2,2018.0,1.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00080,11,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,ARROZ CASCARA,2101.0,Transitorio,10,2017.0,0.0,944,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,12,2017,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00096,12,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,ARROZ CASCARA,2101.0,Transitorio, 2,2018.0,1.0,940,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 4,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00096,12,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,ARROZ CASCARA,2101.0,Transitorio, 2,2018.0,1.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 4,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00109,13,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARROZ CASCARA,2101.0,Transitorio,11,2017.0,4.0,400,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 1,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00109,13,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,ARROZ CASCARA,2101.0,Transitorio, 1,2018.0,1.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00109,13,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,ARROZ CASCARA,2101.0,Transitorio, 1,2018.0,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00109,13,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,ARROZ CASCARA,2101.0,Transitorio, 1,2018.0,1.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00109,13,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,ARROZ CASCARA,2101.0,Transitorio, 1,2018.0,1.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00109,13,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,7.0,ARROZ CASCARA,2101.0,Transitorio, 1,2018.0,1.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01389,00013,2,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 2,2018.0,1.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01389,00013,2,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 2,2018.0,0.0,100,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01389,00013,2,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 2,2018.0,0.0,100,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01389,00013,2,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 2,2018.0,0.0,300,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01389,00046,6,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 8,2017.0,0.0,250,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 9,2017,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01397,00039,4,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio, 1,2018.0,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 4,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01423,00063,7,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARROZ CASCARA,2101.0,Transitorio, 2,2018.0,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Fue afectada por sequía,Pase, 7,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01423,00063,7,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,ARROZ CASCARA,2101.0,Transitorio, 2,2018.0,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 7,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01423,00063,7,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,ARROZ CASCARA,2101.0,Transitorio, 2,2018.0,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Fue afectada por sequía,Pase, 7,2018,
2018.0,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01423,00078,8,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAMOTE,2603.0,Transitorio, 8,2017.0,0.0,012,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Fue afectada por sequía,Pase, 9,2017,
