ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224C_MES,P224C_ANIO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,P224F_MES,P224F_ANIO,OMICAP200_00
2016.0,24,TUMBES,01,TUMBES,02,CORRALES,00019,00068,10,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ CHOCLO,2109.0,1.0,1,2016.0,0.0,800,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,3,2016.0,
2016.0,24,TUMBES,01,TUMBES,02,CORRALES,00021,00057,8,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agrícola,pase,3.0,ARROZ CASCARA,2101.0,1.0,3,2016.0,0.0,200,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,4,2016.0,
2016.0,24,TUMBES,01,TUMBES,01,TUMBES,00023,00013,3,,Completa,Costa,Costa Norte,8.05252100840336,Pequeños y medianos productores agropecuarios,Agrícola,pase,1.0,MELON,2206.0,1.0,5,2016.0,0.0,200,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,7,2016.0,
2016.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,00125,14,,Completa,Costa,Costa Norte,9.428571428571429,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ARROZ CASCARA,2101.0,1.0,12,2015.0,0.0,735,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,3,2016.0,
2016.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,00125,14,,Completa,Costa,Costa Norte,9.428571428571429,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,ARROZ CASCARA,2101.0,1.0,12,2015.0,0.0,419,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,3,2016.0,
2016.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00033,00064,10,,Completa,Costa,Costa Norte,8.671945701357467,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MELON,2206.0,1.0,11,2015.0,0.0,240,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,12,2015.0,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00034,00001,1,,Completa,Costa,Costa Norte,8.142857142857144,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,ARROZ CASCARA,2101.0,1.0,2,2016.0,0.0,200,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,3,2016.0,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00036,00072,14,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,YUCA,2620.0,1.0,8,2015.0,0.0,150,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,2,2016.0,
2016.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00038,00019,3,,Completa,Costa,Costa Norte,8.05252100840336,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ CHOCLO,2109.0,1.0,11,2015.0,0.0,600,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,1,2016.0,
2016.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00061,8,,Completa,Costa,Costa Norte,9.785714285714286,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,PLATANO,1171.0,3.0,9,2015.0,0.0,900,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,3,2016.0,
2016.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00056,00142,14,,Completa,Costa,Costa Norte,10.384615384615383,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ CHOCLO,2109.0,1.0,4,2016.0,0.0,400,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,7,2016.0,
2016.0,24,TUMBES,03,ZARUMILLA,04,PAPAYAL,00067,00028,5,,Completa,Costa,Costa Norte,8.052521008403362,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,YUCA,2620.0,1.0,9,2015.0,0.0,040,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,3,2016.0,
2016.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00145,00090,12,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ARROZ CASCARA,2101.0,1.0,1,2016.0,1.0,000,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,3,2016.0,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00285,00154,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,4.0,PASTO GRAMA CHILENA,1432.0,3.0,6,2015.0,2.0,000,"Fue afectada por huaycos, deslizamientos o derrumbes",pase,pase,pase,pase,pase,pase,5,2016.0,
2016.0,20,PIURA,02,AYABACA,08,SAPILLICA,00379,00078,14,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,2,2016.0,0.0,400,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,4,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00495,00095,11,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,8,2015.0,0.0,200,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,1,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00495,00098,12,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,PAPA AMARILLA,2611.0,1.0,2,2016.0,0.0,100,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,3,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00512,00014,1,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,10,2015.0,0.0,100,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,12,2015.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00512,00032,3,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,ARVEJA,2901.0,1.0,9,2015.0,0.0,200,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,1,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00512,00071,8,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,11,2015.0,0.0,100,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,1,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00512,00072,9,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,11,2015.0,0.0,200,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,1,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00512,00103,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,11,2015.0,0.0,200,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,3,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00512,00103,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,1.0,1,2016.0,0.0,200,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,3,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00521,00059,10,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ARVEJA,2901.0,1.0,3,2016.0,0.0,060,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00532,00124,12,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,11,2015.0,0.0,050,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,Fue afectada por sequía,pase,4,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00534,00081,8,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,1.0,1,2016.0,0.0,400,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,2,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00534,00084,9,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,12,2015.0,0.0,100,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,2,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00534,00084,9,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ARVEJA,2901.0,1.0,1,2016.0,0.0,050,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,2,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00534,00144,13,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,FRIJOL BAYO,2906.0,1.0,12,2015.0,0.0,070,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,Fue afectada por sequía,pase,3,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00535,00023,2,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,ARVEJA,2901.0,1.0,7,2015.0,0.0,250,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,Fue afectada por sequía,pase,7,2015.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00535,00040,4,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,7,2015.0,0.0,066,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,10,2015.0,
2016.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00535,00053,5,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ARVEJA,2901.0,1.0,7,2015.0,0.0,250,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,8,2015.0,
2016.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00600,00033,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,TRIGO,2113.0,1.0,3,2016.0,0.0,500,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,06,SAN MIGUEL DE EL FAIQUE,00635,00007,1,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,ARVEJA,2901.0,1.0,2,2016.0,0.0,250,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,4,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,06,SAN MIGUEL DE EL FAIQUE,00635,00012,2,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agrícola,pase,1.0,ARVEJA,2901.0,1.0,2,2016.0,0.0,496,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,4,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,06,SAN MIGUEL DE EL FAIQUE,00635,00052,6,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,ARVEJA,2901.0,1.0,2,2016.0,0.0,500,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,4,2016.0,
2016.0,20,PIURA,03,HUANCABAMBA,06,SAN MIGUEL DE EL FAIQUE,00635,00064,7,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ARVEJA,2901.0,1.0,2,2016.0,0.0,500,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,4,2016.0,
2016.0,20,PIURA,04,MORROPON,07,SAN JUAN DE BIGOTE,00911,00095,9,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,MAIZ AMARILLO DURO,2107.0,1.0,2,2016.0,1.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,Fue afectada por sequía,pase,3,2016.0,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01456,00050,7,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores agropecuarios,Agrícola,pase,1.0,ALGODON,2803.0,1.0,10,2015.0,1.0,250,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,5,2016.0,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01608,00085,11,,Completa,Sierra,Sierra Norte,27.722222222222218,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,1.0,6,2015.0,0.0,275,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,10,2015.0,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01608,00096,12,,Completa,Sierra,Sierra Norte,27.722222222222218,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,GRANADILLA,2203.0,1.0,6,2015.0,0.0,003,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,Fue afectada por sequía,pase,1,2016.0,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01611,00058,7,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,HABA,2942.0,1.0,1,2016.0,0.0,005,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,5,2016.0,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01616,00071,8,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,PAPA AMARILLA,2611.0,1.0,6,2015.0,0.0,150,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,8,2015.0,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01616,00083,9,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,HABA,2942.0,1.0,8,2015.0,0.0,100,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,2,2016.0,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01616,00094,10,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ARVEJA,2901.0,1.0,1,2016.0,0.0,200,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,3,2016.0,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01616,00094,10,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,HABA,2942.0,1.0,1,2016.0,0.0,300,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,3,2016.0,
2016.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01789,00089,12,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,3.0,CAMOTE,2603.0,1.0,10,2015.0,0.0,252,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,2,2016.0,
2016.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01973,00049,2,,Completa,Selva,Selva,289.62244897959187,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,7,2016.0,0.0,050,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,8,2016.0,
2016.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01973,00247,8,,Completa,Selva,Selva,289.62244897959187,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,10,2015.0,0.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,11,2015.0,
2016.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02021,00064,7,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,YUCA,2620.0,1.0,1,2016.0,0.0,125,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,4,2016.0,
2016.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02089,00078,11,,Completa,Selva,Selva,289.6224489795918,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,4,2016.0,0.0,500,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,6,2016.0,
2016.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02089,00107,14,,Completa,Selva,Selva,289.6224489795918,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,1,2016.0,0.0,250,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,3,2016.0,
2016.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00032,3,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,FRIJOL CAMBIO NOVENTA,2909.0,1.0,12,2015.0,0.0,250,"Fue afectada por huaycos, deslizamientos o derrumbes",pase,pase,pase,pase,pase,pase,5,2016.0,
2016.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00050,5,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,YUCA,2620.0,1.0,1,2016.0,0.0,020,pase,Fue afectada por inundaciones,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,5,2016.0,
2016.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00131,13,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,YUCA,2620.0,1.0,1,2016.0,0.0,030,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02271,00063,7,,Completa,Sierra,Sierra Norte,266.8807692307692,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,FRIJOL RAYADO,2932.0,1.0,7,2015.0,0.0,050,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,9,2015.0,
2016.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02271,00124,14,,Completa,Sierra,Sierra Norte,266.8807692307692,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ARVEJA,2901.0,1.0,1,2016.0,0.0,125,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,5,2016.0,
2016.0,06,CAJAMARCA,06,CUTERVO,13,SANTO TOMAS,02341,00042,6,,Completa,Sierra,Sierra Norte,266.8807692307692,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ARVEJA,2901.0,1.0,10,2015.0,0.0,030,"Fue afectada por huaycos, deslizamientos o derrumbes",pase,pase,pase,pase,pase,pase,2,2016.0,
2016.0,06,CAJAMARCA,06,CUTERVO,10,SAN LUIS DE LUCMA,02370,00007,1,,Completa,Selva,Selva,289.6224489795918,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,10,2015.0,0.0,004,"Fue afectada por huaycos, deslizamientos o derrumbes",pase,pase,pase,pase,pase,pase,12,2015.0,
2016.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02372,00084,3,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,4,2016.0,0.0,080,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,6,2016.0,
2016.0,06,CAJAMARCA,06,CUTERVO,12,SANTO DOMINGO DE LA CAPILLA,02402,00131,12,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,YUCA,2620.0,1.0,8,2015.0,0.0,020,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,12,2015.0,
2016.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00060,7,,Completa,Sierra,Sierra Norte,433.68125,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,HABA,2942.0,1.0,6,2015.0,0.0,150,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,5,2016.0,
2016.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00060,7,,Completa,Sierra,Sierra Norte,433.68125,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,10,2015.0,0.0,019,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,5,2016.0,
2016.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02772,00070,8,,Completa,Sierra,Sierra Norte,289.12083333333334,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,COL,2319.0,1.0,2,2016.0,80.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,4,2016.0,
2016.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02813,00066,9,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,PAPA BLANCA,2612.0,1.0,8,2015.0,0.0,100,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,11,2015.0,
2016.0,06,CAJAMARCA,04,CHOTA,19,CHALAMARCA,03026,00013,2,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,FRIJOL PINTO,2930.0,1.0,10,2015.0,0.0,010,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,12,2015.0,
2016.0,06,CAJAMARCA,07,HUALGAYOC,02,CHUGUR,03067,00027,3,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,7,2015.0,0.0,020,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,10,2015.0,
2016.0,06,CAJAMARCA,07,HUALGAYOC,02,CHUGUR,03067,00072,9,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,HABA,2942.0,1.0,8,2015.0,0.0,020,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,11,2015.0,
2016.0,06,CAJAMARCA,07,HUALGAYOC,02,CHUGUR,03071,00004,1,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ARVEJA,2901.0,1.0,7,2015.0,0.0,020,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por sequía,pase,9,2015.0,
2016.0,06,CAJAMARCA,07,HUALGAYOC,02,CHUGUR,03071,00031,3,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,FRIJOL BLANCO,2907.0,1.0,9,2015.0,0.0,030,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,12,2015.0,
2016.0,06,CAJAMARCA,07,HUALGAYOC,02,CHUGUR,03071,00088,8,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,HABA,2942.0,1.0,7,2015.0,0.0,010,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,8,2015.0,
2016.0,06,CAJAMARCA,07,HUALGAYOC,02,CHUGUR,03071,00088,8,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ARVEJA,2901.0,1.0,7,2015.0,0.0,050,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,8,2015.0,
2016.0,06,CAJAMARCA,07,HUALGAYOC,02,CHUGUR,03071,00147,13,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores agropecuarios,Agrícola,pase,2.0,HABA,2942.0,1.0,1,2016.0,800.0,000,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por sequía,pase,4,2016.0,
2016.0,06,CAJAMARCA,07,HUALGAYOC,02,CHUGUR,03071,00147,13,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores agropecuarios,Agrícola,pase,2.0,CEBADA GRANO,2104.0,1.0,1,2016.0,450.0,000,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por sequía,pase,4,2016.0,
2016.0,06,CAJAMARCA,07,HUALGAYOC,02,CHUGUR,03071,00150,14,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,11,2015.0,0.0,040,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,2,2016.0,
2016.0,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,03321,00001,1,,Completa,Sierra,Sierra Norte,266.8807692307692,Pequeños y medianos productores agropecuarios,Agrícola,pase,1.0,ARVEJA,2901.0,1.0,3,2016.0,0.0,200,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,6,2016.0,
2016.0,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,03321,00099,12,,Completa,Sierra,Sierra Norte,266.8807692307692,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,HABA,2942.0,1.0,11,2015.0,0.0,030,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,12,2015.0,
