ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2017.0,02,ANCASH,09,CORONGO,01,CORONGO,08215,00082,11,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,09,CORONGO,01,CORONGO,08215,00112,13,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,4.0,PAPA BLANCA,2612,PAPA SECA,4130.0,60.0,000,SACO,19.0,72.0,0.0,000,,,,60.0,000,0.0,000,
2017.0,02,ANCASH,09,CORONGO,01,CORONGO,08215,00112,13,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,2.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,0.0,500,SACO,19.0,72.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,09,CORONGO,01,CORONGO,08215,00112,13,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,1.0,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112.0,6.0,000,ARROBA,1.0,11.5,0.0,000,,,,6.0,000,0.0,000,
2017.0,02,ANCASH,09,CORONGO,01,CORONGO,08215,00112,13,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,3.0,PAPA BLANCA,2612,TOCOSH,4136.0,0.0,500,SACO,19.0,72.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,09,CORONGO,01,CORONGO,08215,00114,14,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,4.0,TRIGO,2113,TRIGO MOTE,4137.0,0.0,500,SACO,19.0,72.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,09,CORONGO,01,CORONGO,08215,00114,14,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,2.0,000,SACO,19.0,72.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,02,ANCASH,09,CORONGO,01,CORONGO,08215,00114,14,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,2.0,PAPA BLANCA,2612,PAPA SECA,4130.0,2.0,000,SACO,19.0,72.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,02,ANCASH,09,CORONGO,01,CORONGO,08215,00114,14,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,SACO,19.0,72.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08275,00008,1,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,TRIGO,2113,TRIGO MOTE,4137.0,90.0,000,KILO,12.0,1.0,0.0,000,,,,90.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08275,00008,1,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,100.0,000,KILO,12.0,1.0,0.0,000,,,,100.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08275,00013,2,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,4.0,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,130.0,000,20.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08275,00013,2,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,3.0,TRIGO,2113,TRIGO MOTE,4137.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,90.0,000,60.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08275,00013,2,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,300.0,000,KILO,12.0,1.0,0.0,000,,,,100.0,000,200.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08275,00013,2,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMILACEO,"2108,2",MAIZ MOTE (PELADO),4122.0,70.0,000,KILO,12.0,1.0,0.0,000,,,,70.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08275,00021,3,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08275,00031,6,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,TRIGO,2113,TRIGO MOTE,4137.0,0.0,500,SACO,19.0,80.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08275,00031,6,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,SACO,19.0,80.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08275,00075,13,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,00001,1,,Completa,SIERRA,Sierra Centro,136.05419580419579,1.0,1.0,1.0,2.0,TRIGO,2113,TRIGO MOTE,4137.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,00001,1,,Completa,SIERRA,Sierra Centro,136.05419580419579,1.0,1.0,1.0,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,126.0,000,KILO,12.0,1.0,0.0,000,,,,126.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,00004,2,,Completa,SIERRA,Sierra Centro,136.05419580419579,1.0,1.0,1.0,1.0,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,00030,4,,Completa,SIERRA,Sierra Centro,136.05419580419579,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,120.0,000,KILO,12.0,1.0,0.0,000,,,,120.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,00053,6,,Completa,SIERRA,Sierra Centro,136.05419580419579,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,00075,8,,Completa,SIERRA,Sierra Centro,136.05419580419579,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,00089,9,,Completa,SIERRA,Sierra Centro,136.05419580419579,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,00112,11,,Completa,SIERRA,Sierra Centro,136.05419580419579,1.0,1.0,1.0,1.0,TRIGO,"2108,2",TRIGO MOTE,4137.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,00112,11,,Completa,SIERRA,Sierra Centro,136.05419580419579,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,00119,12,,Completa,SIERRA,Sierra Centro,136.05419580419579,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,00119,12,,Completa,SIERRA,Sierra Centro,136.05419580419579,1.0,1.0,1.0,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,70.0,000,KILO,12.0,1.0,0.0,000,,,,70.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,00126,13,,Completa,SIERRA,Sierra Centro,136.05419580419579,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,60.0,000,KILO,12.0,1.0,0.0,000,,,,60.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,00126,13,,Completa,SIERRA,Sierra Centro,136.05419580419579,1.0,1.0,1.0,1.0,TRIGO,2113,TRIGO MOTE,4137.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,40.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08277,00071,10,,Completa,SIERRA,Sierra Centro,147.39204545454544,1.0,1.0,1.0,1.0,TRIGO,2113,TRIGO MOTE,4137.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08277,00071,10,,Completa,SIERRA,Sierra Centro,147.39204545454544,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,80.0,000,KILO,12.0,1.0,0.0,000,,,,80.0,000,0.0,000,
2017.0,02,ANCASH,18,SANTA,04,MACATE,08277,00074,12,,Completa,SIERRA,Sierra Centro,147.39204545454544,1.0,1.0,1.0,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,SACO,19.0,72.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,08338,00008,1,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,KIWICHA,2106,HARINA DE KIWICHA,8888.0,0.0,500,SACO,19.0,72.0,0.0,000,,,,0.0,300,0.0,200,
2017.0,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,08338,00008,1,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,4.0,TRIGO,2113,TRIGO RESBALADO,4138.0,1.0,000,SACO,19.0,72.0,0.0,000,,,,1.0,000,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,08338,00008,1,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,TRIGO,2113,TRIGO MOTE,4137.0,0.0,400,SACO,19.0,72.0,0.0,000,,,,0.0,300,0.0,100,
2017.0,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,08338,00008,1,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,SACO,19.0,72.0,0.0,000,,,,0.0,400,0.0,100,
2017.0,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,08338,00032,5,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,3.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,500,0.0,500,
2017.0,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,08338,00075,8,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,PAPA SECA,4130.0,7.0,000,KILO,12.0,1.0,0.0,000,,,,7.0,000,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,08338,00093,10,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,1.0,000,
2017.0,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,08338,00106,11,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,KIWICHA,2106,HARINA DE KIWICHA,8888.0,0.0,600,SACO,19.0,72.0,0.0,000,,,,0.0,500,0.0,100,
2017.0,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,08338,00118,12,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,KIWICHA,2106,HARINA DE KIWICHA,8888.0,1.0,000,SACO,19.0,72.0,0.0,000,,,,0.0,700,0.0,300,
2017.0,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,08338,00126,13,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,PAPA SECA,4130.0,4.0,000,SACO,19.0,72.0,3.0,000,200.0,00,600.0,0.0,800,0.0,200,
2017.0,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,08338,00137,14,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,0.0,500,SACO,19.0,72.0,0.0,000,,,,0.0,300,0.0,200,
2017.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,00027,4,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,0.0,250,SACO,19.0,105.0,0.0,000,,,,0.0,250,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,00027,4,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,0.0,250,KILO,12.0,1.0,0.0,000,,,,0.0,250,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,00033,5,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,00033,5,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,00038,6,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,00057,10,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,0.0,250,SACO,19.0,105.0,0.0,000,,,,0.0,250,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,00057,10,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,0.0,250,KILO,12.0,1.0,0.0,000,,,,0.0,250,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,00074,13,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,00074,13,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,00076,14,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,0.0,500,SACO,19.0,100.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,00076,14,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,0.0,500,KILO,12.0,1.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08384,00019,4,,Completa,SIERRA,Sierra Centro,147.39204545454544,1.0,1.0,1.0,1.0,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112.0,0.0,300,SACO,19.0,72.0,0.0,000,,,,0.0,200,0.0,100,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08384,00036,5,,Completa,SIERRA,Sierra Centro,147.39204545454544,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,0.0,250,SACO,19.0,72.0,0.0,000,,,,0.0,250,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08384,00064,8,,Completa,SIERRA,Sierra Centro,147.39204545454544,1.0,1.0,1.0,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08384,00064,8,,Completa,SIERRA,Sierra Centro,147.39204545454544,1.0,1.0,1.0,1.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08384,00113,14,,Completa,SIERRA,Sierra Centro,147.39204545454544,1.0,1.0,1.0,1.0,KIWICHA,2106,HARINA DE KIWICHA,8888.0,0.0,400,SACO,19.0,72.0,0.0,000,,,,0.0,400,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08397,00059,6,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,0.0,500,SACO,19.0,72.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08397,00059,6,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,0.0,750,SACO,19.0,72.0,0.0,000,,,,0.0,750,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08397,00087,8,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,0.0,500,SACO,19.0,72.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08397,00087,8,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,0.0,500,SACO,19.0,72.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00028,2,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00028,2,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,500,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00028,2,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,2.0,CEBADA GRANO,2104,MORON,4124.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,500,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00050,4,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00050,4,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,5.0,000,ARROBA,1.0,11.5,0.0,000,,,,5.0,000,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00148,11,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00148,11,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00148,11,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,3.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00157,12,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,3.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,500,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00157,12,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,500,
2017.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00157,12,,Completa,SIERRA,Sierra Centro,126.33603896103898,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,500,
2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,00002,1,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,3.0,000,KILO,12.0,1.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,00011,3,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,3.0,TRIGO,2113,TRIGO MOTE,4137.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,00011,3,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,00011,3,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,TRIGO,2113,TRIGO RESBALADO,4138.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,00032,5,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,500,
2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,00032,5,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,0.0,500,
2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,00032,5,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,3.0,TRIGO,2113,TRIGO RESBALADO,4138.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,00034,6,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,3.0,TRIGO,2113,TRIGO RESBALADO,4138.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,500,
2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,00034,6,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,500,
2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,00034,6,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,1.0,000,
2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,00046,7,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,500,
2017.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,00046,7,,Completa,SIERRA,Sierra Centro,126.33603896103895,1.0,1.0,1.0,2.0,PAPA BLANCA,2612,PAPA SECA,4130.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,500,
