ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224C_MES,P224C_ANIO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,P224F_MES,P224F_ANIO,OMICAP200_00
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,01,ZORRITOS,00002,00012,2,,Completa,COSTA,Costa Norte,8.928571428571429,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109.0,Transitorio,11,2016.0,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00059,8,,Completa,COSTA,Costa Norte,8.571428571428571,1.0,1.0,1.0,1.0,YUCA,2620.0,Transitorio,12,2016.0,0.0,200,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00059,8,,Completa,COSTA,Costa Norte,8.571428571428571,1.0,1.0,1.0,2.0,LIMON ACIDO,1140.0,Permanente de cosecha continua,12,2016.0,0.0,500,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00059,8,,Completa,COSTA,Costa Norte,8.571428571428571,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109.0,Transitorio,12,2016.0,0.0,334,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00059,8,,Completa,COSTA,Costa Norte,8.571428571428571,1.0,1.0,1.0,2.0,PLATANO,1171.0,Permanente de cosecha continua,12,2016.0,0.0,500,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00069,9,,Completa,COSTA,Costa Norte,8.571428571428571,1.0,1.0,0.0,1.0,MAIZ CHOCLO,2109.0,Transitorio,12,2016.0,0.0,500,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00069,9,,Completa,COSTA,Costa Norte,8.571428571428571,1.0,1.0,0.0,1.0,YUCA,2620.0,Transitorio,12,2016.0,0.0,450,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00003,00116,14,,Completa,COSTA,Costa Norte,8.571428571428571,1.0,1.0,1.0,1.0,YUCA,2620.0,Transitorio,12,2016.0,0.0,400,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00016,2,,Completa,COSTA,Costa Norte,9.769230769230768,1.0,1.0,1.0,1.0,PAPAYA,1163.0,Permanente de cosecha estacional,11,2016.0,0.0,300,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00055,5,,Completa,COSTA,Costa Norte,9.769230769230768,1.0,1.0,1.0,2.0,PAPAYA,1163.0,Permanente de cosecha estacional,11,2016.0,0.0,200,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00055,5,,Completa,COSTA,Costa Norte,9.769230769230768,1.0,1.0,1.0,1.0,YUCA,2620.0,Transitorio,11,2016.0,0.0,200,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00098,11,,Completa,COSTA,Costa Norte,9.769230769230768,1.0,1.0,1.0,1.0,YUCA,2620.0,Transitorio,2,2017.0,0.0,200,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00098,11,,Completa,COSTA,Costa Norte,9.769230769230768,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109.0,Transitorio,2,2017.0,0.0,100,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00078,6,,Completa,COSTA,Costa Norte,15.428571428571429,1.0,1.0,1.0,1.0,PAPAYA,1163.0,Permanente de cosecha estacional,12,2016.0,0.0,500,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,01,TUMBES,02,CORRALES,00011,00057,8,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,0.0,2.0,ARROZ CASCARA,2101.0,Transitorio,1,2017.0,1.0,200,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,02,CORRALES,00011,00057,8,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,0.0,1.0,ARROZ CASCARA,2101.0,Transitorio,1,2017.0,1.0,000,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,02,CORRALES,00016,00015,2,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,1.0,1.0,PLATANO,1171.0,Permanente de cosecha continua,12,2016.0,0.0,900,Pase,Fue afectada por inundaciones,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,6,2017.0,
2017.0,24,TUMBES,01,TUMBES,02,CORRALES,00016,00051,7,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,1.0,1.0,ARROZ CASCARA,2101.0,Transitorio,1,2017.0,0.0,200,Pase,Fue afectada por inundaciones,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,02,CORRALES,00019,00071,11,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,0.0,3.0,PLATANO,1171.0,Permanente de cosecha continua,8,2016.0,0.0,700,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,02,CORRALES,00019,00077,12,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,0.0,2.0,MAIZ AMILACEO,2108.0,Transitorio,8,2016.0,0.0,045,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,01,TUMBES,02,CORRALES,00020,00026,5,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109.0,Transitorio,1,2017.0,0.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,02,CORRALES,00020,00026,5,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,1.0,2.0,MAIZ CHOCLO,2109.0,Transitorio,2,2017.0,0.0,008,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,02,CORRALES,00021,00010,2,,Completa,COSTA,Costa Norte,8.671945701357467,1.0,1.0,1.0,1.0,ARROZ CASCARA,2101.0,Transitorio,2,2017.0,0.0,800,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,01,TUMBES,00024,00005,1,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,0.0,2.0,ARROZ CASCARA,2101.0,Transitorio,1,2017.0,0.0,795,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,01,TUMBES,00024,00005,1,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,0.0,1.0,ARROZ CASCARA,2101.0,Transitorio,1,2017.0,3.0,500,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,01,TUMBES,00024,00018,4,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,0.0,2.0,PLATANO,1171.0,Permanente de cosecha continua,8,2016.0,0.0,150,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,01,TUMBES,01,TUMBES,00027,00074,12,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,0.0,1.0,MAIZ CHOCLO,2109.0,Transitorio,12,2016.0,0.0,700,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,2,2017.0,
2017.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00030,00015,2,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,1.0,2.0,PLATANO,1171.0,Permanente de cosecha continua,8,2016.0,2.0,000,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00030,00028,5,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109.0,Transitorio,11,2016.0,0.0,400,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,2,2017.0,
2017.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00030,00039,6,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,0.0,1.0,PLATANO,1171.0,Permanente de cosecha continua,8,2016.0,6.0,497,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00030,00039,6,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,0.0,1.0,GUANABANO,1133.0,Permanente de cosecha estacional,8,2016.0,0.0,003,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00030,00078,13,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,0.0,1.0,MAIZ CHOCLO,2109.0,Transitorio,3,2017.0,2.0,769,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,4,2017.0,
2017.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00030,00084,14,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,0.0,2.0,PLATANO,1171.0,Permanente de cosecha continua,10,2016.0,0.0,500,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,00125,14,,Completa,COSTA,Costa Norte,9.428571428571429,1.0,1.0,1.0,1.0,ARROZ CASCARA,2101.0,Transitorio,8,2016.0,0.0,600,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,12,2016.0,
2017.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,00125,14,,Completa,COSTA,Costa Norte,9.428571428571429,1.0,1.0,1.0,2.0,ARROZ CASCARA,2101.0,Transitorio,8,2016.0,0.0,300,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,12,2016.0,
2017.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00037,00001,1,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,1.0,1.0,PAPAYA,1163.0,Permanente de cosecha estacional,9,2016.0,0.0,200,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00037,00001,1,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,1.0,1.0,PLATANO,1171.0,Permanente de cosecha continua,9,2016.0,0.0,800,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00037,00020,5,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,0.0,1.0,PLATANO,1171.0,Permanente de cosecha continua,9,2016.0,0.0,200,"Fue afectada por huaycos, deslizamientos o derrumbes",Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00037,00025,6,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,1.0,1.0,PLATANO,1171.0,Permanente de cosecha continua,11,2016.0,0.0,600,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00037,00035,8,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,0.0,1.0,PLATANO,1171.0,Permanente de cosecha continua,9,2016.0,1.0,180,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00037,00035,8,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,0.0,1.0,LIMON ACIDO,1140.0,Permanente de cosecha continua,9,2016.0,0.0,200,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00037,00037,9,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,0.0,1.0,PLATANO,1171.0,Permanente de cosecha continua,11,2016.0,0.0,400,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00037,00047,10,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,0.0,1.0,MAIZ CHOCLO,2109.0,Transitorio,9,2016.0,0.0,400,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00037,00047,10,,Completa,COSTA,Costa Norte,8.05252100840336,1.0,1.0,0.0,1.0,PLATANO,1171.0,Permanente de cosecha continua,9,2016.0,0.0,400,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1,2017.0,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00047,7,,Completa,COSTA,Costa Norte,9.785714285714286,1.0,1.0,1.0,1.0,PLATANO,1171.0,Permanente de cosecha continua,8,2016.0,2.0,900,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00047,7,,Completa,COSTA,Costa Norte,9.785714285714286,1.0,1.0,1.0,1.0,CACAO,1202.0,Permanente de cosecha continua,8,2016.0,1.0,000,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00047,7,,Completa,COSTA,Costa Norte,9.785714285714286,1.0,1.0,1.0,1.0,MANGO,1147.0,Permanente de cosecha estacional,8,2016.0,0.0,100,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00118,13,,Completa,COSTA,Costa Norte,9.785714285714286,1.0,1.0,0.0,1.0,PLATANO,1171.0,Permanente de cosecha continua,8,2016.0,7.0,900,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00118,13,,Completa,COSTA,Costa Norte,9.785714285714286,1.0,1.0,0.0,1.0,NARANJO,1156.0,Permanente de cosecha estacional,8,2016.0,0.0,072,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00063,00032,4,,Completa,COSTA,Costa Norte,8.052521008403362,1.0,1.0,0.0,1.0,LIMON ACIDO,1140.0,Permanente de cosecha continua,8,2016.0,0.0,077,Pase,Fue afectada por inundaciones,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,24,TUMBES,03,ZARUMILLA,03,MATAPALO,00069,00068,4,,Completa,COSTA,Costa Norte,19.5,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108.0,Transitorio,1,2017.0,2.0,500,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,5,2017.0,
2017.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00143,00125,14,,Completa,COSTA,Costa Norte,124.66256157635468,1.0,1.0,1.0,1.0,HABA,2942.0,Transitorio,2,2017.0,0.0,125,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00143,00125,14,,Completa,COSTA,Costa Norte,124.66256157635468,1.0,1.0,1.0,5.0,PLATANO,1171.0,Permanente de cosecha continua,12,2016.0,0.0,750,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00143,00125,14,,Completa,COSTA,Costa Norte,124.66256157635468,1.0,1.0,1.0,1.0,YUCA,2620.0,Transitorio,12,2016.0,0.0,125,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,20,PIURA,06,SULLANA,07,QUERECOTILLO,00180,00028,1,,Completa,COSTA,Costa Norte,145.4396551724138,1.0,1.0,0.0,1.0,PLATANO,1171.0,Permanente de cosecha continua,8,2016.0,0.0,200,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,20,PIURA,06,SULLANA,07,QUERECOTILLO,00180,00279,12,,Completa,COSTA,Costa Norte,145.4396551724138,1.0,1.0,1.0,1.0,ARROZ CASCARA,2101.0,Transitorio,2,2017.0,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,6,2017.0,
2017.0,20,PIURA,06,SULLANA,07,QUERECOTILLO,00192,00027,4,,Completa,COSTA,Costa Norte,124.66256157635468,1.0,1.0,1.0,1.0,ARROZ CASCARA,2101.0,Transitorio,1,2017.0,0.0,750,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,2,2017.0,
2017.0,20,PIURA,06,SULLANA,07,QUERECOTILLO,00192,00042,7,,Completa,COSTA,Costa Norte,124.66256157635468,1.0,1.0,0.0,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,11,2016.0,0.0,150,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,12,2016.0,
2017.0,20,PIURA,06,SULLANA,07,QUERECOTILLO,00192,00074,12,,Completa,COSTA,Costa Norte,124.66256157635468,1.0,1.0,0.0,3.0,PLATANO,1171.0,Permanente de cosecha continua,2,2017.0,0.0,500,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,2,2017.0,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00285,00003,1,,Completa,SIERRA,Sierra Norte,73.38035714285715,1.0,1.0,1.0,2.0,YUCA,2620.0,Transitorio,8,2016.0,0.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00001,1,,Completa,SIERRA,Sierra Norte,73.38035714285715,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,1,2017.0,0.0,250,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,4,2017.0,
2017.0,20,PIURA,02,AYABACA,08,SAPILLICA,00379,00024,4,,Completa,COSTA,Costa Norte,134.25198938992042,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,1,2017.0,0.0,400,Pase,Fue afectada por inundaciones,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,4,2017.0,
2017.0,20,PIURA,02,AYABACA,08,SAPILLICA,00379,00024,4,,Completa,COSTA,Costa Norte,134.25198938992042,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108.0,Transitorio,1,2017.0,0.0,200,Pase,Fue afectada por inundaciones,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,4,2017.0,
2017.0,20,PIURA,02,AYABACA,08,SAPILLICA,00379,00032,6,,Completa,COSTA,Costa Norte,134.25198938992042,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,1,2017.0,0.0,250,Pase,Fue afectada por inundaciones,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,4,2017.0,
2017.0,20,PIURA,02,AYABACA,08,SAPILLICA,00379,00055,10,,Completa,COSTA,Costa Norte,134.25198938992042,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,2,2017.0,0.0,125,Pase,Fue afectada por inundaciones,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,4,2017.0,
2017.0,20,PIURA,02,AYABACA,08,SAPILLICA,00379,00055,10,,Completa,COSTA,Costa Norte,134.25198938992042,1.0,1.0,1.0,2.0,MAIZ AMARILLO DURO,2107.0,Transitorio,2,2017.0,0.0,100,Pase,Fue afectada por inundaciones,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,4,2017.0,
2017.0,20,PIURA,02,AYABACA,08,SAPILLICA,00379,00055,10,,Completa,COSTA,Costa Norte,134.25198938992042,1.0,1.0,1.0,2.0,FRIJOL CANARIO,2910.0,Transitorio,2,2017.0,0.0,100,Pase,Fue afectada por inundaciones,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,4,2017.0,
2017.0,20,PIURA,02,AYABACA,08,SAPILLICA,00379,00077,13,,Completa,COSTA,Costa Norte,134.25198938992042,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,1,2017.0,0.0,500,Pase,Fue afectada por inundaciones,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,4,2017.0,
2017.0,20,PIURA,02,AYABACA,02,FRIAS,00460,00026,3,,Completa,COSTA,Costa Norte,124.66256157635468,1.0,1.0,1.0,1.0,ARVEJA,2901.0,Transitorio,4,2017.0,0.0,005,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,7,2017.0,
2017.0,20,PIURA,02,AYABACA,02,FRIAS,00460,00082,9,,Completa,COSTA,Costa Norte,124.66256157635468,1.0,1.0,1.0,1.0,YUCA,2620.0,Transitorio,10,2016.0,0.0,050,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,2,2017.0,
2017.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00512,00012,3,,Completa,SIERRA,Sierra Norte,73.38035714285715,1.0,1.0,1.0,2.0,ZAMBUMBA,2351.0,Transitorio,10,2016.0,0.0,005,Pase,Fue afectada por inundaciones,Pase,Fue afectada por heladas,Pase,Pase,Pase,1,2017.0,
2017.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00512,00012,3,,Completa,SIERRA,Sierra Norte,73.38035714285715,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,10,2016.0,0.0,250,Pase,Fue afectada por inundaciones,Pase,Fue afectada por heladas,Pase,Pase,Pase,1,2017.0,
2017.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00512,00012,3,,Completa,SIERRA,Sierra Norte,73.38035714285715,1.0,1.0,1.0,2.0,MAIZ AMARILLO DURO,2107.0,Transitorio,10,2016.0,0.0,012,Pase,Fue afectada por inundaciones,Pase,Fue afectada por heladas,Pase,Pase,Pase,1,2017.0,
2017.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00521,00039,8,,Completa,SIERRA,Sierra Norte,73.38035714285715,1.0,1.0,1.0,1.0,FRIJOL BAYO,2906.0,Transitorio,12,2016.0,0.0,100,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,5,2017.0,
2017.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00535,00091,10,,Completa,SIERRA,Sierra Norte,73.38035714285715,1.0,1.0,1.0,1.0,PAPA AMARILLA,2611.0,Transitorio,9,2016.0,0.0,130,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,11,2016.0,
2017.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00122,14,,Completa,SIERRA,Sierra Norte,79.025,1.0,1.0,1.0,1.0,PAPA AMARILLA,2611.0,Transitorio,11,2016.0,0.0,121,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3,2017.0,
2017.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00685,00008,3,,Completa,SIERRA,Sierra Norte,79.02499999999999,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108.0,Transitorio,1,2017.0,0.0,020,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,5,2017.0,
2017.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00687,00116,14,,Completa,SIERRA,Sierra Norte,73.38035714285715,1.0,1.0,1.0,4.0,AJO,2303.0,Transitorio,7,2016.0,0.0,200,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,9,2016.0,
2017.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00695,00015,2,,Completa,SIERRA,Sierra Norte,73.38035714285715,1.0,1.0,1.0,2.0,FRIJOL PANAMITO,2929.0,Transitorio,1,2017.0,0.0,050,Pase,Fue afectada por inundaciones,Pase,Fue afectada por heladas,Pase,Pase,Pase,5,2017.0,
2017.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00695,00015,2,,Completa,SIERRA,Sierra Norte,73.38035714285715,1.0,1.0,1.0,1.0,FRIJOL PANAMITO,2929.0,Transitorio,1,2017.0,0.0,100,Pase,Fue afectada por inundaciones,Pase,Fue afectada por heladas,Pase,Pase,Pase,5,2017.0,
2017.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00695,00027,3,,Completa,SIERRA,Sierra Norte,73.38035714285715,1.0,1.0,1.0,2.0,MAIZ AMARILLO DURO,2107.0,Transitorio,1,2017.0,0.0,125,Pase,Fue afectada por inundaciones,Pase,Fue afectada por heladas,Pase,Pase,Pase,5,2017.0,
