ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2016.0,20,PIURA,02,AYABACA,10,SUYO,00264,00084,5,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,210.0,00,KILO,12.0,1.0,0.0,00,,,,210.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,09,SICCHEZ,00280,00119,10,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,80.0,00,KILO,12.0,1.0,70.0,00,14.0,00,980.0,8.0,00,2.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00285,00058,5,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,20.0,00,KILO,12.0,1.0,0.0,00,,,,20.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00009,1,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,pase,Pecuaria,1.0,QUESO,4208.0,35.0,00,UNIDAD,24.0,0.5,6.0,00,12.0,00,72.0,29.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00018,2,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,92.0,00,UNIDAD,24.0,1.0,72.0,00,10.0,00,720.0,20.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00286,00057,5,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,135.0,00,KILO,12.0,1.0,110.0,00,12.0,00,1320.0,25.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00304,00008,1,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,68.0,00,KILO,12.0,1.0,50.0,00,13.0,00,650.0,18.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00304,00034,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,85.0,00,KILO,12.0,1.0,20.0,00,12.0,00,240.0,65.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00304,00035,4,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,75.0,00,KILO,12.0,1.0,60.0,00,14.0,00,840.0,15.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00304,00090,7,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,110.0,00,KILO,12.0,1.0,80.0,00,12.0,00,960.0,30.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00304,00096,8,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,15.0,00,UNIDAD,24.0,1.0,0.0,00,,,,15.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00304,00126,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,132.0,00,KILO,12.0,1.0,112.0,00,12.0,00,1344.0,20.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00304,00153,12,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,UNIDAD,24.0,1.0,7.0,00,12.0,00,84.0,3.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00304,00155,13,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,15.0,00,KILO,12.0,1.0,10.0,00,13.0,00,130.0,5.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00312,00013,2,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,50.0,00,KILO,12.0,1.0,2.0,00,12.0,00,24.0,48.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00312,00045,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,31.0,00,KILO,12.0,1.0,0.0,00,,,,31.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00312,00068,7,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,9.0,00,KILO,12.0,1.0,0.0,00,,,,9.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00118,6,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,22.0,00,KILO,12.0,1.0,12.0,00,14.0,00,168.0,10.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00327,00068,10,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,25.0,00,KILO,12.0,1.0,0.0,00,,,,25.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00327,00082,12,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,25.0,00,KILO,12.0,1.0,0.0,00,,,,25.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00074,8,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,189.0,00,KILO,12.0,1.0,180.0,00,16.0,00,2880.0,9.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00019,2,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,52.0,00,KILO,12.0,1.0,40.0,00,10.0,00,400.0,12.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00067,6,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,25.0,00,KILO,12.0,1.0,0.0,00,,,,25.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00075,7,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,70.0,00,KILO,12.0,1.0,50.0,00,10.0,00,500.0,20.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00091,9,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,10.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00105,10,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,100.0,00,KILO,12.0,1.0,80.0,00,10.0,00,800.0,20.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00134,13,,Completa,Costa,Costa Norte,145.4396551724138,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,30.0,00,KILO,12.0,1.0,9.0,00,14.0,00,126.0,21.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00427,00058,6,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,55.0,00,KILO,12.0,1.0,30.0,00,12.0,00,360.0,25.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00022,2,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,240.0,00,KILO,12.0,1.0,200.0,00,10.0,00,2000.0,40.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00033,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,100.0,00,KILO,12.0,1.0,50.0,00,10.0,00,500.0,50.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00044,4,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,30.0,00,KILO,12.0,1.0,20.0,00,10.0,00,200.0,10.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00065,7,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,100.0,00,KILO,12.0,1.0,80.0,00,10.0,00,800.0,20.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00079,9,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,200.0,00,KILO,12.0,1.0,180.0,00,10.0,00,1800.0,20.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00088,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,30.0,00,KILO,12.0,1.0,20.0,00,10.0,00,200.0,10.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00120,13,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,300.0,00,KILO,12.0,1.0,250.0,00,10.0,00,2500.0,50.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00130,14,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,20.0,00,KILO,12.0,1.0,20.0,00,10.0,00,200.0,0.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00436,00050,7,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,70.0,00,KILO,12.0,1.0,50.0,00,10.0,00,500.0,20.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,02,FRIAS,00460,00007,1,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,288.0,00,KILO,12.0,1.0,8.0,00,12.0,00,96.0,270.0,00,10.0,00,
2016.0,20,PIURA,02,AYABACA,02,FRIAS,00460,00018,2,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,840.0,00,KILO,12.0,1.0,300.0,00,12.0,00,3600.0,500.0,00,40.0,00,
2016.0,20,PIURA,02,AYABACA,02,FRIAS,00460,00024,3,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,250.0,00,KILO,12.0,1.0,50.0,00,12.0,00,600.0,180.0,00,20.0,00,
2016.0,20,PIURA,02,AYABACA,02,FRIAS,00460,00029,4,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,240.0,00,KILO,12.0,1.0,0.0,00,,,,240.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,02,FRIAS,00460,00037,5,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,240.0,00,KILO,12.0,1.0,40.0,00,12.0,00,480.0,180.0,00,20.0,00,
2016.0,20,PIURA,02,AYABACA,02,FRIAS,00460,00048,6,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,124.0,00,KILO,12.0,1.0,0.0,00,,,,118.0,00,6.0,00,
2016.0,20,PIURA,02,AYABACA,02,FRIAS,00460,00053,7,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,37.0,00,KILO,12.0,1.0,0.0,00,,,,37.0,00,0.0,00,
2016.0,20,PIURA,02,AYABACA,02,FRIAS,00460,00058,8,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,100.0,00,KILO,12.0,1.0,0.0,00,,,,100.0,00,0.0,00,
