ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2017.0,08,CUSCO,03,ANTA,01,ANTA,15659,00006,2,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,020,55.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,03,ANTA,01,ANTA,15659,00006,2,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,080,7000.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,03,ANTA,01,ANTA,15670,00032,3,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,020,50.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,13,URUBAMBA,07,YUCAY,15746,00089,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,050,50.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,13,URUBAMBA,07,YUCAY,15746,00089,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,040,40.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,11,PAUCARTAMBO,06,KOSÑIPATA,15929,00021,1,Granja y Establo,Completa,SELVA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,120,700.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,12,QUISPICANCHI,07,HUARO,16034,00020,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,050,600.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,12,QUISPICANCHI,06,CUSIPATA,16160,00081,1,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,3.0,0.0,0.0,030,1500.0,Manual,Manantial,
2017.0,08,CUSCO,12,QUISPICANCHI,06,CUSIPATA,16160,00089,2,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,012,600.0,Manual,Manantial,
2017.0,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16195,00029,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,004,150.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16196,00057,2,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,1.0,0.0,200,250.0,Manual,Red pública,
2017.0,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16196,00062,3,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,016,320.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16196,00076,4,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,004,150.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16196,00160,5,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,1.0,0.0,026,300.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16197,00185,6,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,008,400.0,Manual,Red pública,
2017.0,08,CUSCO,02,ACOMAYO,07,SANGARARA,16353,00001,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,020,500.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,02,ACOMAYO,07,SANGARARA,16353,00001,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,050,200.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,06,CANCHIS,01,SICUANI,16450,00035,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,0.0,2.0,0.0,016,300.0,Manual,Río/riachuelo,
2017.0,08,CUSCO,08,ESPINAR,01,ESPINAR,16724,00107,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,008,30.0,Manual,Río/riachuelo,
2017.0,17,MADRE DE DIOS,02,MANU,03,MADRE DE DIOS,16763,00058,1,Persona natural,Completa,SELVA,,1.0105263157894737,2.0,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,4.0,1.0,0.0,087,6960.0,Manual,Río/riachuelo,
2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16779,00041,1,Persona natural,Completa,SELVA,,1.0105263157894737,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,018,87.0,Manual,Pozo,
2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,2,Granja avicola,Completa,SELVA,,1.015748031496063,2.0,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,46.0,22.0,5.0,550,388283.0,Automatico?,Pozo,
2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,2,Granja avicola,Completa,SELVA,,1.015748031496063,2.0,Agrícola,Pecuaria,,,,,,,Granja avícola de pavos de engorde,0.0,1.0,0.0,168,5040.0,Manual,Pozo,
2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,2,Granja avicola,Completa,SELVA,,1.015748031496063,2.0,Agrícola,Pecuaria,,,,,,,Granja avícola de gallina de postura,18.0,0.0,2.0,990,174000.0,Automatico?,Pozo,
2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,2,Granja avicola,Completa,SELVA,,1.015748031496063,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,22.0,0.0,1.0,165,11648.0,Manual,Pozo,
2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,00060,6,Granja avicola,Completa,SELVA,,4.223076923076923,2.0,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,11.0,1.0,1.0,404,98280.0,Manual,Pozo,
2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16783,00032,9,Persona natural,Completa,SELVA,,1.0105263157894737,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,2.0,0.0,0.0,500,5000.0,Manual,Río/riachuelo,
2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00044,12,Granja avicola,Completa,SELVA,,1.015748031496063,2.0,pase,Pecuaria,,,,,,,Granja avícola de reproductores padre de engorde,5.0,1.0,0.0,720,36000.0,Manual,Pozo,
2017.0,17,MADRE DE DIOS,03,TAHUAMANU,01,IÑAPARI,16798,00088,1,Granja avicola,Completa,SELVA,,4.223076923076923,2.0,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,4.0,3.0,0.0,090,3600.0,Manual,Pozo,
2017.0,21,PUNO,02,AZANGARO,04,ASILLO,17081,00087,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,0.0,1.0,0.0,002,30.0,Manual,Pozo,
2017.0,21,PUNO,02,AZANGARO,04,ASILLO,17081,00087,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,040,35.0,Manual,Pozo,
2017.0,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00037,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,025,10.0,Manual,Pozo,
2017.0,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00041,2,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,050,10.0,Manual,Pozo,
2017.0,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00041,2,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,005,8.0,Manual,Pozo,
2017.0,21,PUNO,08,MELGAR,01,AYAVIRI,17333,00110,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,020,30.0,Manual,Río/riachuelo,
2017.0,21,PUNO,08,MELGAR,01,AYAVIRI,17336,00114,2,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,4.0,0.0,0.0,040,150.0,Manual,Río/riachuelo,
2017.0,21,PUNO,08,MELGAR,09,UMACHIRI,17349,00012,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,050,60.0,Manual,Pozo,
2017.0,21,PUNO,08,MELGAR,09,UMACHIRI,17349,00052,2,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,010,450.0,Manual,Pozo,
2017.0,21,PUNO,08,MELGAR,09,UMACHIRI,17349,00052,2,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,6.0,0.0,0.0,175,50.0,Manual,Pozo,
2017.0,21,PUNO,08,MELGAR,09,UMACHIRI,17349,00052,2,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,8.0,0.0,0.0,500,850.0,Manual,Red pública,
2017.0,21,PUNO,08,MELGAR,09,UMACHIRI,17350,00081,3,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,100,60.0,Manual,Pozo,
2017.0,21,PUNO,08,MELGAR,03,CUPI,17358,00084,2,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,4.0,0.0,0.0,015,40.0,Manual,Manantial,
2017.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17457,00088,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,1.0,0.0,050,20.0,Manual,Pozo,
2017.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17468,00149,2,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,3.0,0.0,0.0,050,60.0,Manual,Manantial,
2017.0,21,PUNO,01,PUNO,09,MAÑAZO,17772,00028,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,4.0,0.0,1.0,000,60.0,Manual,Pozo,
2017.0,21,PUNO,01,PUNO,10,PAUCARCOLLA,17804,00129,1,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,027,1000.0,Manual,Pozo,
2017.0,21,PUNO,01,PUNO,10,PAUCARCOLLA,17804,00129,1,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,500,200.0,Manual,Pozo,
2017.0,21,PUNO,01,PUNO,01,PUNO,17935,00005,1,Empresa,Completa,SIERRA,,1.0105263157894737,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,030,25.0,Manual,Manantial,
2017.0,21,PUNO,13,YUNGUYO,01,YUNGUYO,18424,00082,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,0.0,1.0,0.0,022,15.0,Manual,Red pública,
2017.0,21,PUNO,13,YUNGUYO,01,YUNGUYO,18424,00082,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,080,450.0,Manual,Red pública,
2017.0,21,PUNO,13,YUNGUYO,01,YUNGUYO,18447,00103,2,Empresa,Completa,SIERRA,,8.310734463276836,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,4.0,0.0,0.0,050,2500.0,Manual,Red pública,
2017.0,04,AREQUIPA,03,CARAVELI,02,ACARI,18504,00088,1,Empresa,Completa,COSTA,,8.310734463276836,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,001,60.0,Manual,Otro,
2017.0,04,AREQUIPA,04,CASTILLA,01,APLAO,18654,00040,3,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,250,200.0,Manual,Río/riachuelo,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18775,00056,1,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,5.0,1.0,1.0,360,20000.0,Manual,Red pública,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18785,00113,3,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,4.0,0.0,1.0,000,500.0,Manual,Pozo,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18785,00115,4,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,050,5000.0,Manual,Pozo,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18785,00115,4,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,050,100.0,Manual,Pozo,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18785,00115,4,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,8.0,0.0,1.0,000,200.0,Manual,Pozo,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18785,00116,5,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,8.0,0.0,0.0,600,100.0,Manual,Pozo,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18788,00087,6,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,pase,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,100,50.0,Manual,Pozo,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18791,00024,8,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,21.0,0.0,3.0,000,750.0,Manual,Río/riachuelo,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18794,00104,9,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,pase,Pecuaria,,,,,,,Granja porcina,2.0,0.0,0.0,300,1000.0,Manual,Red pública,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18794,00104,9,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,pase,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,250,15000.0,Manual,Red pública,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18798,00016,10,Empresa,Completa,SIERRA,,3.7689873417721524,2.0,pase,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,120,30.0,Manual,Otro,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18799,00096,11,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,120,50.0,Manual,Pozo,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18799,00096,11,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Centro de engorde vacuno,6.0,3.0,0.0,060,140.0,Manual,Pozo,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18799,00096,11,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,2.0,1.0,0.0,350,800.0,Manual,Pozo,
2017.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18800,00098,12,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,40.0,0.0,15.0,000,9020.0,Automatico?,Pozo,
2017.0,04,AREQUIPA,02,CAMANA,02,JOSE MARIA QUIMPER,18826,00008,1,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,12.0,0.0,0.0,020,100.0,Manual,Red pública,
2017.0,04,AREQUIPA,02,CAMANA,02,JOSE MARIA QUIMPER,18826,00013,2,Granja avicola,Completa,COSTA,,4.223076923076923,2.0,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,5.0,5.0,50.0,000,300000.0,Manual,Red pública,
2017.0,04,AREQUIPA,02,CAMANA,08,SAMUEL PASTOR,18834,00003,1,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,003,30.0,Manual,Cisterna,
2017.0,04,AREQUIPA,02,CAMANA,08,SAMUEL PASTOR,18834,00003,1,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,3.0,0.0,0.0,100,200.0,Manual,Cisterna,
2017.0,04,AREQUIPA,02,CAMANA,08,SAMUEL PASTOR,18834,00004,2,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,pase,Pecuaria,,,,,,,Granja porcina,4.0,2.0,0.0,050,200.0,Manual,Río/riachuelo,
2017.0,04,AREQUIPA,02,CAMANA,08,SAMUEL PASTOR,18834,00005,3,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,7.0,0.0,0.0,080,60.0,Manual,Pozo,
2017.0,04,AREQUIPA,02,CAMANA,08,SAMUEL PASTOR,18834,00059,4,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Centro de engorde vacuno,2.0,0.0,0.0,400,30.0,Manual,Red pública,
2017.0,04,AREQUIPA,01,AREQUIPA,03,CAYMA,18845,00024,1,Granja avicola,Completa,SIERRA,,4.223076923076923,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,010,500.0,Manual,Río/riachuelo,
2017.0,04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,18854,00054,2,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,300,250.0,Manual,Río/riachuelo,
2017.0,04,AREQUIPA,01,AREQUIPA,24,UCHUMAYO,18861,00020,1,Granja avicola,Completa,SIERRA,,4.223076923076923,2.0,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,10.0,8.0,10.0,800,250000.0,Manual,Río/riachuelo,
2017.0,04,AREQUIPA,01,AREQUIPA,26,YANAHUARA,18878,00101,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,pase,Pecuaria,,,,,,,Establo lechero,4.0,1.0,0.0,160,50.0,Manual,Red pública,
2017.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00067,3,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,pase,Pecuaria,,,,,,,Granja porcina,2.0,0.0,0.0,018,150.0,Manual,Red pública,
2017.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00074,4,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,pase,Pecuaria,,,,,,,Granja porcina,3.0,1.0,0.0,012,35.0,Manual,Red pública,
2017.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00077,5,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,pase,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,030,140.0,Manual,Red pública,
2017.0,04,AREQUIPA,01,AREQUIPA,02,ALTO SELVA ALEGRE,18881,00078,6,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,pase,Pecuaria,,,,,,,Granja porcina,4.0,1.0,0.0,050,180.0,Manual,Red pública,
2017.0,04,AREQUIPA,01,AREQUIPA,07,JACOBO HUNTER,18896,00077,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja avícola de pavos de engorde,0.0,1.0,0.0,055,250.0,Manual,Red pública,
2017.0,04,AREQUIPA,01,AREQUIPA,07,JACOBO HUNTER,18896,00077,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,085,400.0,Manual,Red pública,
2017.0,04,AREQUIPA,01,AREQUIPA,07,JACOBO HUNTER,18896,00077,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,0.0,4.0,0.0,003,200.0,Manual,Red pública,
2017.0,04,AREQUIPA,01,AREQUIPA,22,SOCABAYA,18899,00087,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,pase,Pecuaria,,,,,,,Establo lechero,3.0,0.0,0.0,500,300.0,Manual,Pozo,
2017.0,04,AREQUIPA,01,AREQUIPA,22,SOCABAYA,18904,00100,2,Granja y Establo,Completa,SIERRA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,030,1250.0,Manual,Pozo,
2017.0,04,AREQUIPA,01,AREQUIPA,27,YARABAMBA,18940,00106,1,Granja y Establo,Completa,SIERRA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja porcina,4.0,0.0,0.0,080,250.0,Manual,Manantial,
2017.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18946,00003,1,Persona natural,Completa,COSTA,,3.685990338164252,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,4.0,1.0,0.0,100,300.0,Manual,Pozo,
2017.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18946,00051,2,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,9.0,0.0,2.0,000,350.0,Automatico?,Pozo,
2017.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18946,00140,3,Granja avicola,Completa,COSTA,,1.015748031496063,2.0,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,2.0,1.0,2.0,000,45000.0,Automatico?,Cisterna,
2017.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18946,00140,3,Granja avicola,Completa,COSTA,,1.015748031496063,2.0,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,73.0,24.0,30.0,000,2800000.0,Automatico?,Cisterna,
2017.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18948,00061,4,Granja y Establo,Completa,COSTA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,30.0,0.0,3.0,000,1800.0,Manual,Pozo,
2017.0,04,AREQUIPA,01,AREQUIPA,08,LA JOYA,18949,00085,5,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,8.0,0.0,3.0,000,210.0,Manual,Pozo,
2017.0,04,AREQUIPA,01,AREQUIPA,25,VITOR,18955,00033,2,Granja avicola,Completa,COSTA,,1.015748031496063,2.0,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,11.0,7.0,8.0,000,240000.0,Manual,Cisterna,
2017.0,04,AREQUIPA,01,AREQUIPA,21,SANTA RITA DE SIGUAS,18966,00025,2,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,8.0,0.0,0.0,500,150.0,Manual,Pozo,
2017.0,04,AREQUIPA,01,AREQUIPA,21,SANTA RITA DE SIGUAS,18966,00080,4,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,11.0,2.0,2.0,000,600.0,Manual,Pozo,
2017.0,04,AREQUIPA,01,AREQUIPA,21,SANTA RITA DE SIGUAS,18966,00116,7,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,6.0,0.0,2.0,000,400.0,Manual,Pozo,
2017.0,04,AREQUIPA,07,ISLAY,01,MOLLENDO,18969,00031,1,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,010,720.0,Manual,Cisterna,
2017.0,04,AREQUIPA,07,ISLAY,01,MOLLENDO,18969,00051,2,Granja y Establo,Completa,COSTA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,38.0,18.0,0.0,020,1200.0,Manual,Río/riachuelo,
2017.0,04,AREQUIPA,07,ISLAY,01,MOLLENDO,18969,00051,2,Granja y Establo,Completa,COSTA,,1.0406504065040652,2.0,Agrícola,Pecuaria,,,,,,,Establo lechero,3.0,0.0,0.0,052,25.0,Manual,Río/riachuelo,
2017.0,04,AREQUIPA,07,ISLAY,02,COCACHACRA,18972,00075,1,Granja avicola,Completa,COSTA,,1.015748031496063,2.0,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,4.0,6.0,60.0,000,150000.0,Manual,Río/riachuelo,
2017.0,04,AREQUIPA,07,ISLAY,02,COCACHACRA,18975,00010,2,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Centro de engorde vacuno,1.0,3.0,0.0,067,40.0,Manual,Río/riachuelo,
2017.0,04,AREQUIPA,07,ISLAY,02,COCACHACRA,18975,00010,2,Granja y Establo,Completa,COSTA,,3.7689873417721524,2.0,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,010,400.0,Manual,Río/riachuelo,
